Gene	Length	Counts	TotalReads	RPKM(34736836 pairs)	TPM(11.14 norm. reads)
CAMK2G	3941	1037	34736836	7.57498998983	23.6243255193
CCDC18	5493	1445	34736836	7.57300057523	23.6181210783
CTD-2007L18.5	890	234	34736836	7.56894923633	23.6054860584
TMOD1	3720	978	34736836	7.56842752767	23.6038589916
OSGIN2	4688	1232	34736836	7.56541657428	23.5944686501
IFT80	4705	1236	34736836	7.56255567175	23.5855462762
MOSPD1	2373	623	34736836	7.55788101013	23.570967283
ATXN7	7792	2045	34736836	7.55534169254	23.5630478448
AKTIP	2519	661	34736836	7.5541052891	23.55919184
TREX2	2729	716	34736836	7.55299554227	23.5557308427
ZMIZ1	7887	2069	34736836	7.55193757837	23.5524313421
GGT7	2657	697	34736836	7.55180844628	23.5520286144
RNF141	4796	1258	34736836	7.55111715601	23.5498726688
USP53	6728	1764	34736836	7.54783399333	23.5396333808
KLF3	6000	1573	34736836	7.5472235487	23.5377295707
CORO7-PAM16	3315	869	34736836	7.54650710816	23.5354951882
ZNF777	3239	849	34736836	7.545820743	23.5333546027
WIPF2	7639	2002	34736836	7.54461885886	23.5296062542
LUZP1	9383	2459	34736836	7.5444320986	23.5290238
SLC38A9	3515	921	34736836	7.54299886874	23.5245539474
MTRF1L	3683	965	34736836	7.54284765487	23.5240823526
TMEM261	2757	722	34736836	7.53893802609	23.5118892879
RAB11B-AS1	1016	266	34736836	7.53698533804	23.5057993871
NUDT16	7032	1840	34736836	7.53266585317	23.4923280931
TSPAN17	3230	845	34736836	7.53119561956	23.4877428359
ATMIN	6009	1572	34736836	7.53112887475	23.4875346771
GMEB1	6450	1687	34736836	7.52948217843	23.4823990809
ARL15	3426	896	34736836	7.52888030573	23.4805220042
RP11-834C11.4	2314	605	34736836	7.52665070345	23.4735684835
TET3	11489	3003	34736836	7.52459005956	23.4671418978
RPPH1	639	167	34736836	7.52359405719	23.4640356384
SLC25A24	6559	1714	34736836	7.52285911187	23.4617435446
CDS2	9311	2433	34736836	7.52238442714	23.4602631326
TIPARP	4823	1260	34736836	7.52078242752	23.4552669331
MED17	6515	1702	34736836	7.52064133669	23.4548269094
ZC4H2	3158	825	34736836	7.52058396904	23.4546479953
TMEM9B	2722	711	34736836	7.51953909464	23.4513893174
PLTP	2558	668	34736836	7.5177116537	23.445690028
CCDC22	2336	610	34736836	7.51738405266	23.4446683298
APOM	1666	435	34736836	7.51664434195	23.4423613741
CEP295	8126	2121	34736836	7.51404155066	23.4342439787
VEGFB	1387	362	34736836	7.51349239569	23.4325313143
PNKP	2127	555	34736836	7.51164811255	23.4267794988
MKX	3856	1006	34736836	7.51053193741	23.4232984533
RP1-5O6.5	299	78	34736836	7.50988274284	23.4212737927
RP4-681N20.5	671	175	34736836	7.50801739691	23.415456288
RP5-1050D4.2	441	115	34736836	7.50704454075	23.4124222153
LDLR	3697	964	34736836	7.50649716772	23.4107151082
SPATS2	4775	1244	34736836	7.49992199086	23.3902089269
SPSB3	1812	472	34736836	7.49883067111	23.3868053986
TRPM7	10439	2719	34736836	7.49825234041	23.385001743
SPIDR	4315	1123	34736836	7.49218854248	23.3660904129
WDR44	4167	1084	34736836	7.48885675324	23.355699472
OFD1	3760	978	34736836	7.4879123412	23.3527541087
NFAT5	13676	3557	34736836	7.48745999165	23.3513433539
RAD54B	5032	1308	34736836	7.48301909233	23.3374934015
RP4-622L5.7	1362	354	34736836	7.48231342294	23.3352926113
E2F6	3459	899	34736836	7.48202011534	23.334377865
SEC24D	4183	1087	34736836	7.48085817411	23.3307540876
ANKRD46	4361	1133	34736836	7.47917275838	23.3254977361
RNF44	4166	1082	34736836	7.47683397097	23.3182036968
RCOR3	5043	1309	34736836	7.47240530566	23.3043918989
FAM169A	6003	1558	34736836	7.47151808004	23.3016248844
RP1-122O8.7	474	123	34736836	7.47027365665	23.2977438676
C22orf29	6805	1765	34736836	7.46665907288	23.2864709677
TMEM64	5529	1434	34736836	7.46641805705	23.2857193052
VANGL2	5348	1387	34736836	7.46611722075	23.2847810789
FAM92A1	5241	1359	34736836	7.46474606923	23.2805048317
RP5-1052I5.2	2021	524	34736836	7.46405301144	23.2783433737
ZNF107	7026	1821	34736836	7.4612491441	23.269598877
C12orf49	8660	2244	34736836	7.45958560669	23.264410758
SOS1	8544	2213	34736836	7.45641233084	23.2545141771
RP11-336A10.2	738	191	34736836	7.4505227844	23.2361462898
SP2	3192	826	34736836	7.4494962588	23.2329448367
TMEM161B	3397	879	34736836	7.44908740124	23.2316697216
EYA1	4522	1170	34736836	7.44843522814	23.2296357718
TMEFF1	2621	678	34736836	7.44684671829	23.2246816433
CTXN1	1276	330	34736836	7.44514237437	23.21936626
FPGT	3338	863	34736836	7.44276325957	23.2119464505
BCAS3	3942	1019	34736836	7.44161685456	23.2083711263
ALG9	2641	682	34736836	7.43405406439	23.1847848486
C7orf26	2188	565	34736836	7.43379998806	23.183992454
RGMB	4903	1266	34736836	7.4332981748	23.1824274354
ZNF12	5151	1330	34736836	7.43309755722	23.181801764
ALX1	1449	374	34736836	7.43041308419	23.1734296255
DDX31	5378	1388	34736836	7.42982201198	23.1715862327
TRMT61A	3233	834	34736836	7.42625893253	23.1604739608
EIF4EBP3	694	179	34736836	7.42511701544	23.1569126331
TEX30	2102	542	34736836	7.42294626326	23.1501426498
C12orf57	1311	338	34736836	7.42204785696	23.1473407658
UBR1	7961	2052	34736836	7.42026600367	23.1417836519
PEX11A	2970	765	34736836	7.41506099104	23.1255506387
SNORA51	132	34	34736836	7.41506099104	23.1255506387
DIRAS1	3456	890	34736836	7.41354647695	23.1208272828
RP11-544M22.13	2109	543	34736836	7.41195871467	23.1158754857
ESRP2	3853	992	34736836	7.41177803706	23.1153120016
C6orf136	1985	511	34736836	7.41088596781	23.1125298812
RCCD1	2786	717	34736836	7.40879853507	23.1060197484
SLC26A6	3000	772	34736836	7.40808211011	23.1037854146
RASA1	5021	1292	34736836	7.40767694305	23.1025218092
LL0XNC01-237H1.2	1139	293	34736836	7.40548724086	23.0956927259
TRIM32	3721	957	34736836	7.40392497773	23.0908204537
TTC26	4672	1201	34736836	7.40031003873	23.079546446
HOXB-AS4	568	146	34736836	7.39970253828	23.077651818
SWI5	1607	413	34736836	7.39850406288	23.0739141004
P3H3	2646	680	34736836	7.39824679378	23.0731117484
FAM160B1	6234	1602	34736836	7.39784888094	23.0718707669
CTB-33G10.11	362	93	34736836	7.39578231443	23.0654257102
AC007383.4	1413	363	34736836	7.39561347252	23.0648991384
RP11-392E22.10	471	121	34736836	7.39561347252	23.0648991384
LA16c-395F10.1	331	85	34736836	7.39265899409	23.0556849268
TMEM180	3092	794	34736836	7.39249022476	23.0551585814
TMEM140	1999	513	34736836	7.38778609995	23.0404877005
RP11-303E16.2	717	184	34736836	7.38768567357	23.040174498
RP11-727F15.12	764	196	34736836	7.38537334309	23.0329629706
PLEKHA8	10038	2575	34736836	7.38481778317	23.0312303309
MSTO1	2445	627	34736836	7.38241438545	23.0237347896
FAM173B	1935	496	34736836	7.37921983896	23.0137718714
PMS1	4834	1239	34736836	7.37860738253	23.011861787
SLC20A2	4161	1066	34736836	7.37512236998	23.0009929844
VPS18	3900	999	34736836	7.37412717018	22.9978892279
PLCB3	4878	1249	34736836	7.37106743042	22.9883467351
PPP2R3B	2164	554	34736836	7.3699111144	22.9847405011
ZNF184	3129	801	34736836	7.36947745666	22.983388041
ADCY9	7736	1980	34736836	7.36815020918	22.9792487185
TRAF3	7791	1994	34736836	7.36786553614	22.978360901
CTNS	3232	827	34736836	7.3662066652	22.9731873355
C18orf25	6765	1731	34736836	7.36612371621	22.9729286402
FBXO38	4448	1138	34736836	7.3652454628	22.9701896077
TMEM201	6469	1655	34736836	7.36496332783	22.9693097057
UQCC3	2401	614	34736836	7.36183285398	22.9595466125
RP11-548K23.11	1858	475	34736836	7.35965814187	22.9527642792
DEDD2	2360	603	34736836	7.35554828817	22.9399467677
TMEM129	2842	726	34736836	7.35397736571	22.9350474894
HIF1A-AS1	654	167	34736836	7.35103456046	22.9258696834
ATF3	2542	649	34736836	7.34985704842	22.9221973448
SPIN4	4118	1051	34736836	7.34727195818	22.9141351542
TCAF1	5768	1472	34736836	7.34669990007	22.9123510612
DCAF5	8113	2070	34736836	7.34511519345	22.9074087939
NCOR2	8760	2235	34736836	7.34485392686	22.9065939747
PKNOX1	5363	1368	34736836	7.34324540434	22.9015774322
FBLN1	4949	1261	34736836	7.33512255643	22.8762444874
FAM219A	3788	965	34736836	7.33376660847	22.8720156559
XXYLT1	3557	906	34736836	7.33253381105	22.8681708974
KLHL22	2623	668	34736836	7.33141685481	22.8646874158
KIRREL	7887	2008	34736836	7.32928499631	22.8580387313
NKAP	5972	1519	34736836	7.32230334301	22.8362648609
KLC1	17600	4475	34736836	7.31964660329	22.8279792151
GXYLT1	7505	1908	34736836	7.3187584785	22.8252093963
TBRG1	4013	1020	34736836	7.31712970957	22.8201297108
PCED1A	2350	597	34736836	7.31334751362	22.8083340743
GNAI1	3674	933	34736836	7.31058672558	22.7997239302
KRT10	2132	541	34736836	7.30499304012	22.7822787525
CTB-193M12.5	883	224	34736836	7.30292863177	22.7758404265
RP4-761J14.8	1275	323	34736836	7.29293057472	22.7446592164
ESRRA	2456	622	34736836	7.29074257052	22.7378354287
SESN3	10239	2593	34736836	7.29045637433	22.736942861
LLGL1	4306	1090	34736836	7.28722559077	22.7268669292
POLL	3599	911	34736836	7.28695809534	22.726032684
RP11-343C2.7	727	184	34736836	7.28606688852	22.7232532532
ZNF764	2976	753	34736836	7.2840310945	22.7169041675
SLC25A26	2897	733	34736836	7.28392090448	22.7165605149
HCG25	1004	254	34736836	7.28299053514	22.713658947
URM1	4413	1116	34736836	7.28014465758	22.7047834319
DNAAF2	2966	750	34736836	7.27947164048	22.7026844754
RNF103	3481	880	34736836	7.27760350068	22.6968582574
DYNLT3	3193	807	34736836	7.27586040244	22.6914220099
RP11-552F3.12	554	140	34736836	7.27491649578	22.6884782227
PLXNB2	6432	1625	34736836	7.27305834146	22.6826831468
USP32	5973	1509	34736836	7.27288075104	22.6821292908
RPL39L	1065	269	34736836	7.27130587324	22.6772176769
SOCS7	7884	1991	34736836	7.26999958657	22.6731437254
CTD-2636A23.2	2499	631	34736836	7.26896947091	22.669931076
BZRAP1-AS1	2694	680	34736836	7.26642947897	22.6620095346
FZR1	5235	1321	34736836	7.26433516001	22.6554779256
APITD1-CORT	2251	568	34736836	7.26411285003	22.6547846015
FPGS	2521	636	34736836	7.26263154584	22.6501648181
RBMXL1	5090	1284	34736836	7.26201234976	22.6482337146
ACP2	2720	686	34736836	7.26047364685	22.6434349204
USP4	5001	1261	34736836	7.25885253585	22.6383791178
TMEM57	3990	1006	34736836	7.258298534	22.6366513373
GATA2-AS1	2269	572	34736836	7.25723647457	22.6333390639
ZNF205	2337	589	34736836	7.25548292093	22.6278702089
ZNF362	3115	785	34736836	7.25473156351	22.6255269303
APOPT1	2882	726	34736836	7.25190967152	22.6167262196
SNORA71C	135	34	34736836	7.25028185791	22.6116495134
NAB1	4630	1166	34736836	7.24982128861	22.6102131235
SULF2	4966	1250	34736836	7.24624543082	22.5990609994
CTC-534A2.2	1768	445	34736836	7.24581918109	22.5977316429
C22orf39	4163	1047	34736836	7.24019082114	22.580178325
GALT	1853	466	34736836	7.23969448082	22.578630375
SNORD70	175	44	34736836	7.23809651025	22.5736467411
DUS2	2327	585	34736836	7.23717750358	22.5707806102
XYLB	5120	1287	34736836	7.23632939684	22.5681355969
EPB41L4A-AS1	2972	747	34736836	7.2357164314	22.5662239251
IQGAP2	6061	1523	34736836	7.2337810757	22.5601880791
C17orf75	4593	1154	34736836	7.23301065972	22.557785362
ATRIP	4808	1208	34736836	7.23289594173	22.5574275879
KDSR	5457	1371	34736836	7.23257994411	22.5564420776
PGS1	2211	555	34736836	7.22626663745	22.5367525979
HEATR5B	6941	1742	34736836	7.22496667086	22.532698357
TIMM21	4878	1224	34736836	7.22352805031	22.5282116923
TPRN	2722	683	34736836	7.22341097277	22.5278465594
B3GLCT	4269	1071	34736836	7.22225898354	22.5242538196
SLC35G1	3496	877	34736836	7.22167452355	22.5224310484
GDF9	3285	824	34736836	7.22107040804	22.5205469771
CTC-338M12.4	1850	464	34736836	7.22031248934	22.5181832356
CITED1	1623	407	34736836	7.21914277632	22.5145352201
KLF10	4008	1005	34736836	7.21851877914	22.5125891433
DPY19L3	8276	2075	34736836	7.21784182983	22.5104779232
NOXO1	1644	412	34736836	7.21448184014	22.4999990328
CTD-2026K11.4	1218	305	34736836	7.2087886482	22.4822435216
ID1	1234	309	34736836	7.2086354205	22.4817656462
WWTR1	5376	1346	34736836	7.20768074011	22.4787882587
RP11-489E7.4	711	178	34736836	7.20709328392	22.4769561433
RP5-984P4.6	3675	920	34736836	7.20676275912	22.4759253267
ASPH	16821	4210	34736836	7.20510023175	22.4707403577
GLCE	5060	1266	34736836	7.202660267	22.4631307739
AGPAT3	7023	1757	34736836	7.2020948199	22.4613672988
RSBN1	6628	1658	34736836	7.20131433604	22.4589331827
DNAJC12	1979	495	34736836	7.20060763241	22.456729167
CCDC151	2231	558	34736836	7.20019685654	22.4554480693
INPP5K	3392	848	34736836	7.19697096189	22.4453873846
RP11-538I12.2	568	142	34736836	7.19697096189	22.4453873846
AL135791.1	84	21	34736836	7.19697096189	22.4453873846
MIR4271	68	17	34736836	7.19697096189	22.4453873846
LRFN4	2613	653	34736836	7.19421666761	22.4367974928
SNTB2	9796	2447	34736836	7.19109348459	22.4270571377
MFSD5	2214	553	34736836	7.19046963311	22.4251115153
ACD	2078	519	34736836	7.1900441371	22.4237845094
ZSWIM7	2107	526	34736836	7.18672373224	22.4134290732
PYM1	2352	587	34736836	7.18473121536	22.4072149571
ZSWIM8	6130	1529	34736836	7.18053416035	22.3941254885
CTD-2349P21.12	425	106	34736836	7.18003691257	22.3925747084
LEPROTL1	4612	1150	34736836	7.1782451051	22.3869865502
TGDS	1917	478	34736836	7.17819951963	22.3868443815
MBD2	5643	1407	34736836	7.17784025758	22.3857239413
NFE2L3	3690	920	34736836	7.17746697555	22.3845597765
PRKX	6040	1505	34736836	7.17313993222	22.3710649099
SGPP1	3315	826	34736836	7.17308961028	22.3709079695
GFPT1	8723	2173	34736836	7.17139419933	22.3656204456
RP11-413H22.3	522	130	34736836	7.16939636051	22.3593897318
AC007098.1	253	63	34736836	7.16852443635	22.3566704384
SH2B1	6387	1590	34736836	7.16654694186	22.3505031731
RP11-59N23.1	458	114	34736836	7.1655431411	22.3473725926
TBC1D2B	6152	1531	34736836	7.1642149172	22.3432302249
RP11-488C13.6	957	238	34736836	7.15936923273	22.3281178581
LA16c-390E6.5	1126	280	34736836	7.15862120543	22.3257849652
SHARPIN	1774	441	34736836	7.15640179074	22.3188632167
SCARNA9	354	88	34736836	7.156310109	22.3185772864
ABCC4	6299	1565	34736836	7.15241121153	22.3064176898
NFXL1	3985	990	34736836	7.15182057945	22.3045756695
XRRA1	5724	1422	34736836	7.15170699358	22.3042214262
SLC35A2	3712	922	34736836	7.15043882205	22.3002663455
RP11-521L9.1	262	65	34736836	7.14203225226	22.2740485496
ACOT2	1782	442	34736836	7.14042910248	22.2690487632
POT1	4101	1017	34736836	7.13905824749	22.2647734408
ATP13A2	4142	1027	34736836	7.13789394289	22.2611422926
CTD-3137H5.1	601	149	34736836	7.13709599549	22.2586537125
BIRC6	15777	3911	34736836	7.13630054686	22.2561729255
DNAJC10	21056	5215	34736836	7.12997788113	22.2364542574
CDKAL1	4539	1124	34736836	7.12879080076	22.2327520778
SETD1B	8331	2063	34736836	7.12872456818	22.2325455165
PHKG2	5561	1377	34736836	7.12837907896	22.23146803
CYB5RL	1487	368	34736836	7.12437206181	22.2189712375
AC114730.11	586	145	34736836	7.12328183942	22.2155711315
FBXO42	6212	1537	34736836	7.12282316061	22.2141406376
STRN	8186	2025	34736836	7.12136144531	22.2095819467
WDR60	3794	938	34736836	7.11729969663	22.1969144616
CRTC3	6314	1561	34736836	7.11718192684	22.1965471697
MSI1	2990	739	34736836	7.1151324961	22.1901555548
RP11-603J24.5	1299	321	34736836	7.11386506164	22.1862027728
FBXO8	2583	638	34736836	7.11059616521	22.1760079774
MIIP	1583	391	34736836	7.1105891247	22.1759860199
RHPN2	3515	868	34736836	7.10892835838	22.1708065432
ARL6	4406	1088	34736836	7.10876478124	22.1702963908
GTPBP10	7552	1864	34736836	7.10548404288	22.1600646636
CTC-453G23.5	1013	250	34736836	7.10461101865	22.1573419394
RP11-66N24.4	2554	630	34736836	7.1011616382	22.1465842636
CTC-432M15.3	6422	1584	34736836	7.10059296396	22.1448107239
RP11-383C5.8	568	140	34736836	7.0956051737	22.1292551679
MXD4	4062	1001	34736836	7.0942077133	22.1248968705
PRADC1	1088	268	34736836	7.09113315363	22.1153081584
HS6ST1	3934	969	34736836	7.09086412005	22.1144691161
AUTS2	6863	1690	34736836	7.08895872102	22.1085266968
DCAF17	5844	1439	34736836	7.08859768252	22.1074007163
CMTM8	1178	290	34736836	7.08700026808	22.1024188168
KMT2B	8506	2093	34736836	7.08359286303	22.0917920508
ZNF197	6412	1576	34736836	7.0757493674	22.0673303295
RP11-365N19.2	830	204	34736836	7.07557627097	22.066790489
WBP4	2633	647	34736836	7.07396917941	22.0617784092
PEX1	4409	1083	34736836	7.07128106303	22.0533949082
LMNA	4226	1038	34736836	7.07094733407	22.0523540987
DDN	3751	921	34736836	7.06841936113	22.0444700413
MARK1	5344	1312	34736836	7.06768405838	22.0421768328
MTMR12	5215	1280	34736836	7.06586602587	22.0365068858
SNORA71B	273	67	34736836	7.06515830691	22.0342997036
ALMS1	13098	3214	34736836	7.06399898352	22.0306840905
PRR5-ARHGAP8	2435	597	34736836	7.05805612197	22.0121499279
RP11-514P8.7	918	225	34736836	7.05585388421	22.0052817496
SDHAF1	1118	274	34736836	7.05534899305	22.003707132
TIGAR	3783	927	34736836	7.05428716011	22.000395565
SAYSD1	2282	559	34736836	7.05189617475	21.9929387345
DYX1C1-CCPG1	4605	1128	34736836	7.05162496852	21.9920929163
PRKAR2B	3756	920	34736836	7.05134535137	21.9912208667
SLC4A7	8301	2033	34736836	7.05044788123	21.9884219024
RP11-332H17.1	343	84	34736836	7.05009400349	21.9873182543
MEX3C	3272	801	34736836	7.04740066073	21.9789184537
SAMD8	7178	1757	34736836	7.04657452218	21.9763419531
RP11-264B17.2	1095	268	34736836	7.04580170881	21.9739317592
SNORD83B	94	23	34736836	7.04384392015	21.9678259509
AC133528.2	417	102	34736836	7.04164065336	21.9609545634
FSD1	1844	451	34736836	7.04085445513	21.9585026257
BARD1	5517	1349	34736836	7.03912548674	21.9531104454
CTD-2587H24.14	3062	748	34736836	7.03244190659	21.9322661838
CTD-2547G23.2	512	125	34736836	7.02829195497	21.9193236178
JARID2	5903	1441	34736836	7.02750137631	21.9168580188
RP11-378J18.8	2647	646	34736836	7.02567924652	21.9111752935
CTB-96E2.7	1123	274	34736836	7.02393604117	21.905738712
WNT5A	6767	1651	34736836	7.0236140435	21.9047344892
RIMKLB	6482	1581	34736836	7.02154340682	21.8982767387
TBC1D31	3527	860	34736836	7.01944431781	21.8917302532
NDUFB2-AS1	1650	402	34736836	7.01377533741	21.8740502512
MUM1	4269	1040	34736836	7.01321133789	21.8722912907
RIPK2	2595	632	34736836	7.01115321451	21.8658725658
DMXL2	10718	2610	34736836	7.01029826853	21.8632062228
NUDT19	2970	723	34736836	7.0079596033	21.8559125644
NRP1	10839	2638	34736836	7.00640627271	21.8510681504
ALKBH4	2108	513	34736836	7.00578008245	21.849115234
DBF4B	3086	751	34736836	7.0057358294	21.8489772208
MREG	2634	641	34736836	7.00570749669	21.8488888588
FARS2	1986	483	34736836	7.0012829297	21.8350898425
SAPCD2	3854	937	34736836	6.9990262494	21.8280518728
PRKCZ	2493	606	34736836	6.99777681975	21.8241552428
SGTB	5480	1332	34736836	6.99734694981	21.8228145959
COMMD7	1909	464	34736836	6.99715982466	21.8222310036
KIAA1468	6410	1558	34736836	6.99711747808	21.8220989362
PDXK	10087	2450	34736836	6.99219940781	21.8067608178
INPP5E	3404	826	34736836	6.98554408287	21.7860046765
RN7SKP70	272	66	34736836	6.98529534537	21.7852289321
RCE1	1529	371	34736836	6.98515690481	21.7847971738
LINC01021	2646	642	34736836	6.98481535531	21.7837319742
RP11-73M18.8	812	197	34736836	6.98425260834	21.7819769201
IBA57	7820	1897	34736836	6.98345468783	21.7794884239
PLPP3	3298	800	34736836	6.98311312251	21.7784231749
ZMYM2	10272	2491	34736836	6.98117393539	21.7723753797
CHPF2	3992	968	34736836	6.98062914941	21.770676341
RBM4B	3658	887	34736836	6.98055029327	21.7704304102
C6orf203	1514	367	34736836	6.97830473716	21.7634271338
FAM193A	5033	1220	34736836	6.97818762051	21.763061879
SMYD4	4395	1065	34736836	6.97590359446	21.7559386254
STIM1	4599	1114	34736836	6.97319039056	21.7474768832
APPL2	3931	952	34736836	6.97177955301	21.7430768661
CERS5	2866	694	34736836	6.97096698891	21.7405427005
BCL2L1	2862	693	34736836	6.97065112032	21.7395575927
SGK3	4762	1153	34736836	6.97027091059	21.7383718223
KDELR3	1904	461	34736836	6.97017565847	21.738074757
BOLA1	1458	353	34736836	6.96990603442	21.7372338732
CTD-3032J10.2	471	114	34736836	6.96776806502	21.7305661303
APOBEC3C	2822	683	34736836	6.96744318494	21.7295529181
NOCT	1955	473	34736836	6.96504811248	21.722083341
FAN1	5913	1430	34736836	6.96206221918	21.7127711551
RP11-338K17.10	550	133	34736836	6.96143373041	21.7108110702
NDUFV3	5778	1397	34736836	6.9603104422	21.707307841
DFFB	3193	772	34736836	6.96030264025	21.7072835088
EXD2	5374	1299	34736836	6.95858971306	21.7019413566
CTC-518P12.6	513	124	34736836	6.95847484814	21.7015831243
TRIP11	10017	2421	34736836	6.95771855795	21.6992244617
HOXB2	1564	378	34736836	6.95768548234	21.6991213079
PCIF1	2764	668	34736836	6.95741910643	21.6982905542
SLC16A2	4167	1007	34736836	6.95689921634	21.6966691589
DUSP22	4958	1198	34736836	6.95600743231	21.693887928
