Gene	Length	Counts	TotalReads	RPKM(24396067 pairs)	TPM(7.78 norm. reads)
SIN3B	7046	1173	24396067	6.82394559767	21.3872778407
AC004381.6	2854	475	24396067	6.8221273693	21.3815792379
PGGT1B	9554	1589	24396067	6.81740104504	21.3667662226
GLI3	8466	1408	24396067	6.81717704972	21.3660641874
MMD	2742	456	24396067	6.81675326459	21.3647359807
LINC01021	2646	440	24396067	6.81621089651	21.3630361171
RP11-378J18.8	2647	440	24396067	6.81363582628	21.3549654574
PRKAR1B	3014	501	24396067	6.81356903399	21.3547561203
MYO6	8728	1450	24396067	6.80978573312	21.342898683
FAM76B	3962	658	24396067	6.80756199415	21.3359291487
GPC4	4969	825	24396067	6.80557985717	21.3297168315
GET4	4614	766	24396067	6.80505065051	21.3280582178
AIG1	5506	914	24396067	6.80440525435	21.3260354486
PITX1	2476	411	24396067	6.80411059555	21.3251119433
ING3	5193	862	24396067	6.80407552812	21.3250020367
ZBTB1	4863	807	24396067	6.80220079447	21.3191263378
bP-2171C21.3	229	38	24396067	6.80186952384	21.3180880856
RP11-440L14.1	1579	262	24396067	6.80141608098	21.3166669271
USP32	5973	991	24396067	6.8008206573	21.3148007792
TAF1C	3960	657	24396067	6.8006490927	21.3142630698
PHC1	5371	891	24396067	6.79990326105	21.3119255205
RPS6KA1	3726	618	24396067	6.79869889223	21.3081508464
SNORA73B	205	34	24396067	6.79837690791	21.3071416989
TAF4	4643	770	24396067	6.79786012412	21.3055220203
SMAD1	2346	389	24396067	6.79675751619	21.3020662802
C8orf44-SGK3	2968	492	24396067	6.79487370116	21.296162119
TMEM45A	1962	325	24396067	6.78991817307	21.2806307442
DUSP9	2524	418	24396067	6.78839513889	21.2758573247
FAM213A	6528	1081	24396067	6.787748318	21.2738300902
B3GALT6	2778	460	24396067	6.78743639537	21.2728524775
SP4	6132	1015	24396067	6.7849098035	21.2649337563
MTMR6	5673	939	24396067	6.78473658967	21.264390878
PTCD1	5590	925	24396067	6.7828171165	21.2583749587
MKNK1	2919	483	24396067	6.78255334761	21.2575482671
RP11-141O15.1	671	111	24396067	6.78079541244	21.2520386323
SLC4A7	8301	1372	24396067	6.7749154571	21.2336099627
ZNF704	14395	2379	24396067	6.77427706945	21.2316091593
CWC25	3244	536	24396067	6.77273568072	21.2267782138
SAYSD1	2282	377	24396067	6.77182759354	21.2239321312
LAMB2	5792	956	24396067	6.76564991475	21.2045703513
CHKB	1649	272	24396067	6.76127236444	21.1908504464
DBF4B	3086	509	24396067	6.76086156128	21.1895629271
BCKDHB	3766	621	24396067	6.75914039128	21.18416852
LINC00094	5997	988	24396067	6.75309840669	21.1652320262
TMEM192	10218	1683	24396067	6.75147090164	21.1601311792
TTC32	935	154	24396067	6.75132931685	21.1596874311
C5orf66	6285	1035	24396067	6.75017839129	21.1560802562
CTC-534A2.2	1768	291	24396067	6.74669241485	21.1451546787
DGCR14	5402	889	24396067	6.74570529206	21.1420608865
CREB5	9093	1496	24396067	6.74379849437	21.1360846941
TRNT1	4074	670	24396067	6.74114953003	21.1277824391
CTC-432M15.3	6422	1056	24396067	6.74021577035	21.124855895
IPO13	4550	748	24396067	6.73861095707	21.1198261674
VEGFB	1387	228	24396067	6.7381173221	21.1182790408
HOXA7	2020	332	24396067	6.73700542155	21.1147941762
RP11-264B14.1	432	71	24396067	6.73681753095	21.1142052987
LRCH2	4950	813	24396067	6.73233206985	21.100147185
MTERF2	3535	580	24396067	6.72540988726	21.0784520176
THTPA	2877	472	24396067	6.72484562769	21.0766835427
HEBP2	10187	1671	24396067	6.72373094223	21.0731899499
ATP7B	6659	1092	24396067	6.72192722191	21.0675368175
ZCCHC24	5056	829	24396067	6.72090331589	21.0643277411
AHNAK	19253	3156	24396067	6.71921853566	21.059047385
WAC-AS1	2611	428	24396067	6.71919244261	21.0589656055
INO80	6475	1061	24396067	6.71669756691	21.0511462876
NIT1	3174	520	24396067	6.71547294547	21.0473081387
PPP1R12C	3174	520	24396067	6.71547294547	21.0473081387
TNIP2	2057	337	24396067	6.71546038896	21.0472687847
TTLL5	7448	1220	24396067	6.71429386755	21.0436127302
JRK	9121	1494	24396067	6.71410802345	21.0430302666
RP4-594I10.3	1448	237	24396067	6.70903359747	21.027126248
R3HDM2	4846	793	24396067	6.70764330821	21.0227688711
CTD-3149D2.4	220	36	24396067	6.70748951609	21.0222868633
NLE1	5329	872	24396067	6.7073496631	21.0218485429
WBP1L	4286	701	24396067	6.7041856767	21.0119321308
WRAP53	4176	683	24396067	6.70409865028	21.0116593769
ARMC8	6683	1093	24396067	6.70392093138	21.011102379
CDC42SE2	4482	733	24396067	6.70366502656	21.0103003345
FURIN	4550	744	24396067	6.70257560436	21.0068859206
RP4-548D19.3	575	94	24396067	6.70100884989	21.001975475
SMARCA2	7451	1218	24396067	6.70058788057	21.0006560935
DOT1L	7464	1220	24396067	6.69990095465	20.9985031638
PIK3CB	6015	983	24396067	6.6988163053	20.9951037086
SKIL	7227	1181	24396067	6.69841461061	20.9938447367
RP11-680A11.5	649	106	24396067	6.69485770909	20.9826968692
ZNF12	5151	841	24396067	6.69244219174	20.9751262724
FRS2	6855	1119	24396067	6.69118149393	20.9711750548
TUBGCP6	6103	996	24396067	6.6895383999	20.9660253495
SLAIN1	3557	580	24396067	6.6838133122	20.9480820585
TBC1D2B	6152	1003	24396067	6.68289732617	20.9452112197
ZKSCAN5	4497	733	24396067	6.6813045695	20.9402192794
SCHIP1	2172	354	24396067	6.68072543883	20.9384041963
RP11-802E16.3	1019	166	24396067	6.67750292028	20.9283043356
HOXB3	6279	1022	24396067	6.67176276653	20.9103138254
TRIB1	3914	637	24396067	6.6711206267	20.908301262
RP11-379K17.12	1782	290	24396067	6.67068573274	20.9069382386
IPMK	6139	999	24396067	6.67034101576	20.9058578434
MSRB2	1808	294	24396067	6.66544404346	20.8905099914
RP11-64K12.8	732	119	24396067	6.66370960577	20.8850740013
GOSR2	4000	650	24396067	6.66090972779	20.8762987601
OBFC1	1440	234	24396067	6.66090972779	20.8762987601
RP5-1068B5.5	480	78	24396067	6.66090972779	20.8762987601
NEK6	4099	666	24396067	6.66003472322	20.8735563634
ELMO2	3774	613	24396067	6.65792289451	20.8669375728
SNTB2	9796	1591	24396067	6.65735300242	20.8651514447
TNNT1	1534	249	24396067	6.65356141698	20.8532680424
RP11-1094M14.11	1300	211	24396067	6.65302699438	20.8515930811
RP2	3808	618	24396067	6.65229833835	20.8493093629
MIR7-1	111	18	24396067	6.64706168261	20.8328968916
SNORD101	74	12	24396067	6.64706168261	20.8328968916
SNRK-AS1	753	122	24396067	6.64117672318	20.8144525384
CTC-428H11.2	926	150	24396067	6.63988343026	20.8103991628
GZF1	4841	784	24396067	6.63836553361	20.805641845
GPRC5B	5986	969	24396067	6.63540211902	20.7963540554
CTD-2369P2.5	921	149	24396067	6.63142436776	20.7838871812
ZNF747	3938	637	24396067	6.6304637209	20.7808763686
ZNF260	5893	953	24396067	6.62882634738	20.7757445923
RP11-12J10.3	3432	555	24396067	6.62866218203	20.7752300733
ERCC4	7731	1250	24396067	6.62757303542	20.771816523
FOXP1	8703	1407	24396067	6.62682186478	20.7694622406
C3orf52	2926	473	24396067	6.62623755453	20.7676309239
RP11-359P5.1	563	91	24396067	6.62541642551	20.7650573813
RP11-97C16.1	495	80	24396067	6.62468100355	20.7627524576
ACOT9	4443	718	24396067	6.62412186437	20.7610000308
CENPJ	5275	852	24396067	6.62059944653	20.7499602404
UQCC1	5518	891	24396067	6.61875324667	20.7441739708
IQGAP3	6026	973	24396067	6.61856587111	20.7435867074
TMEM246	5376	868	24396067	6.6182115885	20.7424763322
BRWD3	11422	1844	24396067	6.61757608827	20.7404845783
AC005306.3	663	107	24396067	6.61531352475	20.7333933619
ATG4D	1959	316	24396067	6.6119997612	20.7230075256
SNHG20	2146	346	24396067	6.60886017869	20.7131675991
CHID1	4419	712	24396067	6.60444267054	20.6993224603
RP11-338K17.8	323	52	24396067	6.59904369316	20.6824012484
RP11-317G6.1	584	94	24396067	6.59773987789	20.6783148941
SMAD9	5599	901	24396067	6.59621049334	20.6735215715
AC020915.1	87	14	24396067	6.59612634405	20.6732578349
CCDC125	4259	685	24396067	6.592696969	20.6625096547
RP11-244H3.4	3116	501	24396067	6.59053179346	20.6557236671
PKN3	3397	546	24396067	6.58835934217	20.6489148761
RP11-45M22.4	1705	274	24396067	6.58728361079	20.6455433711
KIAA0232	7865	1263	24396067	6.58240812651	20.6302628659
CTD-2659N19.2	274	44	24396067	6.58237008473	20.6301436372
TRPM7	10439	1676	24396067	6.58105165026	20.6260114641
HIF1A-AS1	654	105	24396067	6.5809976139	20.625842106
EHD4	6422	1031	24396067	6.58064626821	20.6247409354
AC012314.8	4162	668	24396067	6.57891945168	20.6193288312
MAGI2-AS3	2212	355	24396067	6.57844749858	20.6178496587
USP38	7681	1232	24396067	6.57465737404	20.6059708351
TRIM8	2837	455	24396067	6.57403850469	20.6040312049
SNORA25	106	17	24396067	6.57390219868	20.6036040013
OTUD6B-AS1	6012	964	24396067	6.57261577111	20.5995721426
AFMID	2183	350	24396067	6.571953641	20.5974969267
PNMAL1	3699	593	24396067	6.57128865361	20.5954127556
ZNF618	9464	1517	24396067	6.57038822879	20.592590688
C8orf82	2714	435	24396067	6.56991266161	20.5911001885
BMPR2	11474	1839	24396067	6.56972311414	20.5905061181
ANKRD50	8799	1410	24396067	6.56849657124	20.5866619471
C22orf39	4163	667	24396067	6.56749280428	20.5835159896
CNPPD1	2478	397	24396067	6.56703585256	20.5820838338
MARK1	5344	856	24396067	6.56579770496	20.5782032919
VARS2	4102	657	24396067	6.56522925576	20.5764216861
ZNF584	2485	398	24396067	6.56503221584	20.5758041332
SMG6	6454	1033	24396067	6.56072060147	20.5622908814
ITPRIPL2	7248	1160	24396067	6.56024391597	20.560796877
LMF2	2681	429	24396067	6.55904575955	20.5570416735
CHIC2	1200	192	24396067	6.55843419351	20.555124933
EXD2	5374	859	24396067	6.55202708902	20.5350440983
NRDE2	14222	2272	24396067	6.5482889571	20.5233282273
HOXA3	3675	587	24396067	6.54728039386	20.5201672376
HCG11	3131	500	24396067	6.54586613054	20.5157347224
FANCD2OS	1278	204	24396067	6.54303880808	20.506873466
ZNF587B	4123	658	24396067	6.5417318993	20.5027774162
RASSF1	2356	376	24396067	6.5417318993	20.5027774162
SNHG21	796	127	24396067	6.5398959059	20.4970231352
JMJD1C	9097	1451	24396067	6.53806750494	20.4912926499
DSTYK	8353	1332	24396067	6.53644973794	20.4862223234
CTTNBP2NL	5903	941	24396067	6.5342692022	20.4793881945
UBR1	7961	1269	24396067	6.53392553665	20.4783110947
DPP3	3112	496	24396067	6.53314460151	20.4758635258
MAD1L1	3465	552	24396067	6.5300427035	20.4661417082
BET1L	3591	572	24396067	6.52921254297	20.4635398595
CRYZL1	3792	604	24396067	6.52903193051	20.4629737928
ANO6	7143	1137	24396067	6.52469172444	20.4493709303
ULBP3	993	158	24396067	6.52210852577	20.4412747949
GUCY1B3	3741	595	24396067	6.51942720051	20.4328711159
ZNF394	2182	347	24396067	6.51860868798	20.4303057738
C1orf122	2233	355	24396067	6.51658122116	20.4239513861
HECTD3	3844	611	24396067	6.51535394809	20.4201049266
NR3C1	8204	1304	24396067	6.51526556279	20.4198279137
DCUN1D1	8095	1286	24396067	6.51184865106	20.4091187955
NSUN5	2455	390	24396067	6.51168364427	20.4086016392
SUV420H1	7468	1186	24396067	6.50969382156	20.4023652338
TMEM222	2349	373	24396067	6.50887599558	20.3998020435
RP11-244F12.2	693	110	24396067	6.50638312848	20.3919890209
STX8	1254	199	24396067	6.5048265775	20.3871105546
WDR92	3252	516	24396067	6.5039822491	20.3844643017
TBPL1	4849	769	24396067	6.50061339298	20.3739057969
DLG3	6855	1087	24396067	6.49983403387	20.3714631676
NPRL3	3414	541	24396067	6.49552009866	20.357942642
EPC1	4450	705	24396067	6.49395520565	20.3530380306
AC016722.4	1837	291	24396067	6.49327827406	20.3509164246
PRKACB	6328	1002	24396067	6.49054901025	20.3423624989
XPNPEP3	8103	1283	24396067	6.49024363683	20.3414054124
CNNM4	4807	761	24396067	6.48919339149	20.3381137846
CAP2	3329	527	24396067	6.48898847248	20.3374715374
LL22NC03-N14H11.1	695	110	24396067	6.4876597238	20.3333070381
GREB1L	8941	1415	24396067	6.48709902683	20.3315497289
SLC38A10	4613	730	24396067	6.48663689744	20.3301013455
RP11-562A8.4	670	106	24396067	6.48501888538	20.3250302509
COG5	7769	1229	24396067	6.48435740107	20.3229570591
SLC20A2	4161	658	24396067	6.48199005547	20.3155374398
RCAN3	7084	1120	24396067	6.48066619912	20.3113882737
AC068831.15	797	126	24396067	6.48025963286	20.3101140336
FAM72B	2601	411	24396067	6.47711566112	20.3002603505
CAMK2D	6829	1079	24396067	6.47656180883	20.2985244936
RP11-20B24.4	1266	200	24396067	6.47554718949	20.2953445231
FKBP1B	1083	171	24396067	6.47213900675	20.2846627629
RP11-323J4.1	399	63	24396067	6.47213900675	20.2846627629
AC099344.1	38	6	24396067	6.47213900675	20.2846627629
ACD	2078	328	24396067	6.47006260669	20.2781550109
FSD1	1844	291	24396067	6.46862916998	20.2736624034
MED17	6515	1028	24396067	6.46783418163	20.2711707897
CPNE2	2961	467	24396067	6.46485302341	20.2618273888
CIB2	1853	292	24396067	6.4593321118	20.2445240166
CASK	9051	1426	24396067	6.45807587556	20.2405867822
RP11-391L3.1	756	119	24396067	6.45216326908	20.222055779
ABI2	22510	3543	24396067	6.4517248855	20.2206818186
SLC9A6	4746	747	24396067	6.45168344732	20.220551945
OXR1	6082	957	24396067	6.44979193028	20.2146236445
PISD	3254	512	24396067	6.44959724009	20.214013456
CTD-2292M16.7	750	118	24396067	6.44912695695	20.2125395175
AC006547.15	585	92	24396067	6.4463242073	20.203755276
RP11-59N23.1	458	72	24396067	6.443876391	20.1960834495
SNORD18C	70	11	24396067	6.4413192972	20.1880691306
RP11-529K1.4	592	93	24396067	6.43934100503	20.1818688637
PEX7	1847	290	24396067	6.43592960246	20.171177012
ZFP90	4962	779	24396067	6.43518268433	20.1688360576
FN1	9141	1435	24396067	6.43484921486	20.1677909138
LRP5	5182	813	24396067	6.43092314662	20.155486022
MAGI3	6961	1092	24396067	6.43029929187	20.1535307668
KIAA0586	8774	1376	24396067	6.42837178758	20.1474896768
ITGB5	4387	688	24396067	6.42837178758	20.1474896768
IKBKB	4682	734	24396067	6.4260608421	20.1402468241
AL035406.1	83	13	24396067	6.42015395449	20.1217337447
RP11-809N8.2	754	118	24396067	6.41491408185	20.1053111911
ASIC1	4755	744	24396067	6.41361072552	20.1012262752
SESN1	3957	619	24396067	6.41216635991	20.0966994149
ZNF200	3663	573	24396067	6.41206455242	20.0963803348
ARAP1-AS1	390	61	24396067	6.41128983661	20.0939522582
TRAPPC2	3031	474	24396067	6.41021487901	20.0905831785
TBC1D9	5327	833	24396067	6.40977060634	20.0891907608
AC046130.1	96	15	24396067	6.4047208921	20.0733641924
C5orf30	3573	558	24396067	6.40149433246	20.0632516664
SPATC1L	2338	365	24396067	6.39924208894	20.0561927945
ZEB1	6445	1006	24396067	6.39816213991	20.0528080708
NPHP3	4389	685	24396067	6.39742455935	20.0504963818
PANK2	5575	870	24396067	6.39667909008	20.0481599683
PLEKHF2	3140	490	24396067	6.39656201198	20.0477930278
NAA30	7658	1195	24396067	6.39635745401	20.0471519122
ZNF32-AS1	436	68	24396067	6.39296911065	20.0365323315
SSBP4	2219	346	24396067	6.39144386817	20.0317519908
JAZF1	3130	488	24396067	6.3908064825	20.0297543277
PEX11A	2970	463	24396067	6.39005688467	20.0274049747
TMEM129	2842	443	24396067	6.38939643676	20.0253350311
ASTE1	2746	428	24396067	6.3888606947	20.0236559344
PLCB3	4878	760	24396067	6.38633915932	20.0157530611
ZNF142	5997	934	24396067	6.38400193507	20.0084278467
WDTC1	4835	753	24396067	6.38379129746	20.0077676765
HMGN3-AS1	2948	459	24396067	6.38212621867	20.0025490677
KTI12	1715	267	24396067	6.38156679908	20.0007957621
RP11-121C2.3	450	70	24396067	6.37625546591	19.9841492404
RNA5SP352	135	21	24396067	6.37625546591	19.9841492404
SPRYD7	3208	499	24396067	6.37597152151	19.9832593157
RNF125	6026	937	24396067	6.3736857361	19.9760953185
RP11-455O6.8	611	95	24396067	6.37327381734	19.9748043028
RAB11FIP1	8760	1362	24396067	6.37313596715	19.9743722594
RN7SL737P	283	44	24396067	6.37303676048	19.9740613307
UBE2W	8466	1316	24396067	6.37173650385	19.9699861297
BCL2L2	3609	561	24396067	6.3717123555	19.9699104451
EHD1	4982	774	24396067	6.36821064053	19.9589355406
KLHL5	4766	740	24396067	6.36440582144	19.947010662
DDAH1	4581	711	24396067	6.3619388665	19.939278852
CCS	1470	228	24396067	6.35766579983	19.9258864147
ANKRD39	980	152	24396067	6.35766579983	19.9258864147
MAP2K6	3140	487	24396067	6.35739938742	19.9250514379
TRIM32	3721	577	24396067	6.35618202374	19.9212360359
SLC25A19	2612	405	24396067	6.3556801502	19.9196630883
RCE1	1529	237	24396067	6.35361716752	19.9131973885
DECR1	1859	288	24396067	6.35028593239	19.9027567937
GPR137	2744	425	24396067	6.34870292511	19.8977954094
ARHGEF2	4727	732	24396067	6.34754314265	19.8941604757
APOL2	2906	450	24396067	6.34741781461	19.8937676786
FANCE	2564	397	24396067	6.34676865938	19.891733128
ARRB1	3352	519	24396067	6.3466351179	19.8913145888
RP11-418J17.1	4320	668	24396067	6.33830156433	19.8651959712
TSC1	8886	1374	24396067	6.33812217384	19.8646337342
DUSP14	2503	387	24396067	6.33767986638	19.8632474757
ZNF623	7149	1105	24396067	6.33573732675	19.8571592627
CYB5A	3468	536	24396067	6.33528101161	19.855729102
RNU6-914P	110	17	24396067	6.33485120964	19.8543820376
L3MBTL3	4724	730	24396067	6.33422015408	19.852404214
ARID2	8918	1378	24396067	6.33376480059	19.8509770672
BTN3A2	4131	638	24396067	6.33061155813	19.8410943284
ELF4	4326	668	24396067	6.32951057742	19.8376436883
KAT2B	4851	749	24396067	6.32893631589	19.8358438657
C12orf49	8660	1337	24396067	6.32839673551	19.8341527392
YPEL5	3142	485	24396067	6.32726086858	19.8305927604
FAM160B1	6234	962	24396067	6.3254067354	19.8247816265
MEX3D	2852	440	24396067	6.32387588785	19.8199837187
LIN54	6276	968	24396067	6.3222636824	19.8149308229
PITRM1-AS1	4002	617	24396067	6.31958067435	19.8065218698
CYTH3	4521	696	24396067	6.3103713209	19.7776583629
ING5	5451	839	24396067	6.30907894005	19.7736078458
ESRRA	2456	378	24396067	6.30875439013	19.7725906573
UHRF2	3814	587	24396067	6.30866687138	19.7723163603
NFKBIL1	1482	228	24396067	6.30618672453	19.7645432048
RP11-60I3.4	338	52	24396067	6.30618672453	19.7645432048
SNORD43	65	10	24396067	6.30618672453	19.7645432048
OAF	2529	389	24396067	6.30493994977	19.7606356241
CREBL2	3758	578	24396067	6.30450865462	19.7592838799
RP11-307C12.12	800	123	24396067	6.30224535783	19.7521903653
DYX1C1-CCPG1	4605	708	24396067	6.30207845956	19.7516672809
AL391152.1	1405	216	24396067	6.3016983354	19.7504759143
SPTBN2	8465	1301	24396067	6.29985446379	19.7446969417
KBTBD4	3299	507	24396067	6.29949631727	19.7435744564
INTS9	2871	441	24396067	6.29630241932	19.733564297
ZNF275	7665	1177	24396067	6.29425721279	19.7271543103
UCKL1	2286	351	24396067	6.29377297114	19.7256366237
VOPP1	4156	638	24396067	6.29253040102	19.721742221
CTC-550B14.6	1277	196	24396067	6.2913718771	19.7181112318
RP11-257O5.2	1668	256	24396067	6.29106397459	19.7171462187
AC011558.5	339	52	24396067	6.28758440381	19.7062407175
USP53	6728	1032	24396067	6.28744062844	19.7057901037
OSGEPL1	2517	386	24396067	6.28614322282	19.7017238383
KLHL42	6706	1028	24396067	6.2836176101	19.6938081859
ZNF266	5095	781	24396067	6.28328889246	19.6927779351
RP11-884K10.7	2584	396	24396067	6.28178197714	19.6880550345
ZNF239	2513	385	24396067	6.27983775493	19.681961548
RP11-383C5.8	568	87	24396067	6.27843062099	19.6775513773
ZXDC	3867	592	24396067	6.27520209878	19.6674327003
WDR53	1718	263	24396067	6.27498614993	19.666755884
PIKFYVE	10513	1609	24396067	6.27349508784	19.6620826698
ADRBK2	9275	1419	24396067	6.27117124029	19.65479938
B4GALT7	1753	268	24396067	6.26661567264	19.6405215418
ATRIP	4808	735	24396067	6.2661828362	19.6391649669
RP11-196G11.3	2219	339	24396067	6.26213720032	19.6264853321
GADD45A	1500	229	24396067	6.25783929298	19.6130150403
CLCN7	4749	725	24396067	6.25771845427	19.6126363135
UHRF1BP1	9931	1516	24396067	6.25729171116	19.611298836
RP4-803J11.2	642	98	24396067	6.25707312076	19.6106137406
KLC3	1927	294	24396067	6.25382606672	19.6004369821
TMEM161B	3397	518	24396067	6.25049476052	19.5899961645
CNOT6L	8855	1350	24396067	6.24921383487	19.5859815497
CEP164	5663	863	24396067	6.24661035339	19.5778218449
SLC44A1	11419	1740	24396067	6.24599105477	19.5758808693
CYLD	9032	1376	24396067	6.24474469267	19.5719745819
TMEM47	4057	618	24396067	6.24401086331	19.5696746497
C11orf49	2239	341	24396067	6.24281504016	19.565926759
ARMCX6	1938	295	24396067	6.23948041501	19.5554755394
EIF3C	3575	544	24396067	6.23739196026	19.5489300062
ONECUT2	16123	2453	24396067	6.23637004461	19.545727168
MAP3K12	4601	700	24396067	6.23628550242	19.5454622
RHBDD3	1801	274	24396067	6.23615688861	19.5450591048
RNF144A	5752	875	24396067	6.2354723567	19.5429136783
ZNF358	1959	298	24396067	6.23536686341	19.5425830463
DEF8	5062	770	24396067	6.23517671993	19.5419871079
MON1A	2545	387	24396067	6.23308947173	19.5354453563
ZNF212	2815	428	24396067	6.23225984641	19.532845185
STAG3L5P-PVRIG2P-PILRB	3652	555	24396067	6.22934518312	19.5237101893
CCDC151	2231	339	24396067	6.22845470529	19.5209192971
TNFRSF1A	2988	454	24396067	6.22809806696	19.5198015386
