Gene	Length	Counts	TotalReads	RPKM(32284564 pairs)	TPM(10.51 norm. reads)
RP11-155D18.12	551	47	32284564	2.64211266831	8.11520349879
ZNF225	4760	406	32284564	2.6419473296	8.11469566378
DOCK5	11682	996	32284564	2.64087114185	8.11139017168
USP49	10639	907	32284564	2.64065431837	8.11072420209
GALNT12	2745	234	32284564	2.64045386022	8.11010849834
PTPN4	10327	880	32284564	2.63945079025	8.10702758622
PKD2L2	3016	257	32284564	2.63941001624	8.10690234955
SETDB2	6295	536	32284564	2.63738862998	8.10069369651
HOXC8	1891	161	32284564	2.63717786288	8.10004632899
LPIN2	6249	532	32284564	2.63697602915	8.09942640017
RAD51-AS1	846	72	32284564	2.63613233181	8.09683499834
SPATA20	2950	251	32284564	2.63546212867	8.09477648097
AC004076.9	670	57	32284564	2.63514870034	8.09381379125
ZNF624	4247	361	32284564	2.63287363279	8.08682596049
ECHDC2	1600	136	32284564	2.63283716639	8.08671395459
CTC-459F4.9	636	54	32284564	2.62991503857	8.07773868938
AC114494.1	424	36	32284564	2.62991503857	8.07773868938
PRRG4	5536	470	32284564	2.62970390217	8.07709018756
HIST1H4C	436	37	32284564	2.62857461297	8.07362159525
TNK2	5305	450	32284564	2.62743632506	8.07012536357
CDK19	6390	542	32284564	2.62726271598	8.06959212628
A1BG-AS1	2797	237	32284564	2.62458688273	8.0613733506
SUSD6	5394	457	32284564	2.62428097678	8.06043376573
ABCC10	5491	465	32284564	2.62305008704	8.05665310912
CTD-3184A7.4	803	68	32284564	2.62300091297	8.05650207182
IL27RA	2976	252	32284564	2.62284537449	8.05602433807
PRDM6	9275	785	32284564	2.62156610194	8.0520950745
GALNT4	5400	457	32284564	2.62136510902	8.05147772821
SLC13A3	4668	395	32284564	2.6210259608	8.05043604029
TECPR2	9088	769	32284564	2.6209763113	8.05028354272
RP11-111A22.1	2281	193	32284564	2.62081941931	8.04980165168
C2orf42	2591	219	32284564	2.61807314659	8.04136652238
NINL	4993	422	32284564	2.61791751798	8.04088851177
CENPBD1	2745	232	32284564	2.61788587851	8.04079133169
MIR196A1	71	6	32284564	2.61756801961	8.03981503356
SNORD82	71	6	32284564	2.61756801961	8.03981503356
HAND1	1740	147	32284564	2.61681584489	8.03750474189
NAV1	14163	1196	32284564	2.61565824041	8.03394917967
PIAS2	13987	1181	32284564	2.61535349506	8.03301315959
CROT	4242	358	32284564	2.61407134695	8.02907506377
RNU1-82P	166	14	32284564	2.61231185893	8.02367082667
MIR3153	83	7	32284564	2.61231185893	8.02367082667
AL035406.1	83	7	32284564	2.61231185893	8.02367082667
TMEM161B-AS1	3240	273	32284564	2.60989305165	8.01624150183
GSTM2	4214	355	32284564	2.60938941363	8.01469458634
CTA-246H3.12	748	63	32284564	2.6088194634	8.01294399401
PIK3C2B	7720	650	32284564	2.60796122852	8.01030794039
DSC2	12388	1043	32284564	2.60788349688	8.01006918901
RAB6B	5666	477	32284564	2.60763549006	8.00930744034
ZNF684	2744	231	32284564	2.60755181546	8.00905043522
FBXL2	3862	325	32284564	2.60661065305	8.00615967113
ANKRD42	6099	513	32284564	2.60533639335	8.00224580444
CAPRIN2	4543	382	32284564	2.60450802803	7.99970149462
RP11-724O16.1	1951	164	32284564	2.60370425597	7.99723272261
WDR90	6436	541	32284564	2.60367218773	7.99713422556
RP11-589P10.5	345	29	32284564	2.60365823787	7.9970913788
KLRG2	2202	185	32284564	2.60231274127	7.99295870919
AC104134.2	1750	147	32284564	2.60186261149	7.99157614336
COLEC12	5752	483	32284564	2.60095793048	7.98879743121
RP4-742J24.2	1834	154	32284564	2.60091682356	7.98867117203
PTPRG-AS1	3812	320	32284564	2.60017249937	7.98638499312
SV2A	4837	406	32284564	2.59989028094	7.98551816407
PDK1	14265	1197	32284564	2.59912668866	7.98317280357
TDRD7	3851	323	32284564	2.5979696786	7.97961906711
LLNLF-65H9.1	930	78	32284564	2.59786589473	7.97930029675
C5orf28	3162	265	32284564	2.59590671985	7.97328272489
ZSCAN22	4632	388	32284564	2.59458706837	7.96922943813
SCD5	4298	360	32284564	2.59442525909	7.96873244369
HSPA1A	2484	208	32284564	2.5936825358	7.96645118194
ZNF32-AS2	908	76	32284564	2.5925838902	7.96307671092
RP11-15I20.1	275	23	32284564	2.59059913699	7.95698057564
CTC-367J11.1	371	31	32284564	2.58817035542	7.94952061495
TRIM71	8689	726	32284564	2.58804544326	7.9491369494
SH2B3	5581	466	32284564	2.58630040903	7.94377710687
CTD-2561B21.3	551	46	32284564	2.58589750516	7.94253959456
CNNM2	16140	1347	32284564	2.58505114304	7.9399400079
NSG1	4209	351	32284564	2.58305268935	7.93380179185
LMBRD2	8203	684	32284564	2.58278624293	7.93298340627
PAXBP1-AS1	3527	294	32284564	2.58194475198	7.93039878134
MIR5004	108	9	32284564	2.58121290823	7.92815093588
MIR548AN	84	7	32284564	2.58121290823	7.92815093588
MIR4746	72	6	32284564	2.58121290823	7.92815093588
FBXL15	2366	197	32284564	2.57903098692	7.9214492022
DLX5	1898	158	32284564	2.57849297893	7.91979671993
TMEM74	1743	145	32284564	2.57677020099	7.91450523719
C1orf159	3126	260	32284564	2.57625856483	7.91293375558
RP11-817O13.8	1431	119	32284564	2.57580156041	7.91153007438
TTLL3	6446	536	32284564	2.5756067989	7.91093186776
RP11-667K14.3	445	37	32284564	2.57541242978	7.91033486636
LRRC37B	3512	292	32284564	2.57533315217	7.91009136655
RARG	3441	286	32284564	2.57446169748	7.90741470849
DDAH2	2262	188	32284564	2.57436618964	7.9071213578
FAM185A	1805	150	32284564	2.57406273397	7.90618929893
RP13-104F24.2	2744	228	32284564	2.57368750616	7.90503679321
SIM2	4453	370	32284564	2.57367736639	7.90500564907
CRACR2B	1974	164	32284564	2.57336727629	7.90405321267
PPP1R14A	1505	125	32284564	2.57263745006	7.901811564
MPZL3	3974	330	32284564	2.57211955626	7.90022086212
RP11-142E9.1	4637	385	32284564	2.57174975976	7.89908503855
PITPNM1	4398	365	32284564	2.57064859892	7.89570284201
AL136218.1	229	19	32284564	2.56994123614	7.89353018943
COL5A1	8607	714	32284564	2.56951692781	7.89222693373
ZNF573	2640	219	32284564	2.56948012228	7.89211388617
RP3-412A9.16	1411	117	32284564	2.56840745794	7.88881921614
ERAP1	7435	616	32284564	2.56628457534	7.88229881883
RP1-313I6.12	688	57	32284564	2.56620585644	7.88205703509
ST3GAL6	4322	358	32284564	2.56568501938	7.88045729304
HARBI1	1970	163	32284564	2.5628692632	7.87180874648
SLC25A16	6538	540	32284564	2.55831441501	7.85781860882
CBWD3	3427	283	32284564	2.55786373981	7.85643436774
PPP1R12B	16615	1372	32284564	2.5577543979	7.85609852593
SPDYA	1841	152	32284564	2.55737769941	7.85494150301
B4GALNT4	3464	286	32284564	2.55736798529	7.85491166626
ZNF790	3755	310	32284564	2.55715366674	7.85425339054
BARX2	1817	150	32284564	2.55706287001	7.85397450995
MIR600HG	5985	494	32284564	2.55662992815	7.85264473649
CMC2	11015	909	32284564	2.55613893808	7.85113666895
TM6SF1	2133	176	32284564	2.55580012292	7.85009600402
ANKRD16	2764	228	32284564	2.55506458644	7.84783681641
RP11-793H13.11	776	64	32284564	2.55460246588	7.84641742107
AL109754.1	97	8	32284564	2.55460246588	7.84641742107
HECTD2	6830	563	32284564	2.55324661903	7.84225296088
ZNF821	2294	189	32284564	2.55195766167	7.83829395055
AL139396.1	85	7	32284564	2.55084569754	7.83487857192
ADAM22	11019	907	32284564	2.54958900927	7.83101867557
DIS3L2	6038	497	32284564	2.54957830154	7.83098578694
KIF9	4399	362	32284564	2.54894041222	7.8290265209
SPHK2	4715	388	32284564	2.54891353143	7.82894395704
RP5-1187M17.10	5399	444	32284564	2.5472684525	7.82389112546
CCDC92	5978	491	32284564	2.54407936689	7.81409590401
RP11-52J3.2	1023	84	32284564	2.54336521163	7.81190238843
GKAP1	1791	147	32284564	2.54230015082	7.80863107252
NFKB2	4059	333	32284564	2.5411497367	7.80509759541
ZBTB45	2962	243	32284564	2.54112654976	7.80502637712
TMEM117	2781	228	32284564	2.53944570907	7.7998637039
RP11-156P1.3	2562	210	32284564	2.53889794252	7.7981812484
ZMAT3	9534	781	32284564	2.53735340633	7.79343723212
AC004893.11	4202	344	32284564	2.53575604121	7.78853095271
PRKG1	7239	592	32284564	2.53307590828	7.78029897064
SLA2	2765	226	32284564	2.53173577111	7.77618276242
FNDC4	1664	136	32284564	2.53157419846	7.7756864948
MYO5C	7012	573	32284564	2.53114945194	7.7743818932
DNMBP	6547	535	32284564	2.53114203006	7.77435909704
AC002398.11	1714	140	32284564	2.53001031845	7.77088306434
AP001469.7	392	32	32284564	2.52853509377	7.76635193718
AD000671.6	1936	158	32284564	2.52788206302	7.76434616447
INPP1	2170	177	32284564	2.52649595257	7.76008875014
SNORA52	135	11	32284564	2.52385262138	7.75196980397
RP11-78I14.1	479	39	32284564	2.52193662015	7.74608483923
RP11-73M18.6	553	45	32284564	2.52053340044	7.74177487409
ARHGAP22	4192	341	32284564	2.51963817282	7.7390251979
CKMT2-AS1	3283	267	32284564	2.51910026134	7.73737301205
RFX7	10435	848	32284564	2.51714638755	7.73137172242
KIAA0895L	3606	293	32284564	2.51678995711	7.73027695245
C9orf3	3324	270	32284564	2.51598370116	7.72780055122
GALNT10	9124	741	32284564	2.51557926129	7.72655832111
RP3-331H24.5	739	60	32284564	2.51484884158	7.72431484957
RP11-417N10.4	998	81	32284564	2.51396688056	7.72160592151
CASKIN1	5779	469	32284564	2.5137681688	7.72099558178
ABHD13	5340	433	32284564	2.51160716688	7.71435810165
PAXIP1-AS1	2257	183	32284564	2.5114503972	7.71387658626
CRTC3-AS1	962	78	32284564	2.5114503972	7.71387658626
CTD-3064C13.1	518	42	32284564	2.5114503972	7.71387658626
MIR1228	74	6	32284564	2.5114503972	7.71387658626
KCTD13	3690	299	32284564	2.50986230751	7.70899879619
C1orf233	2086	169	32284564	2.50944380532	7.7077133739
ABHD4	3481	282	32284564	2.50928597571	7.70722860299
CEMP1	1384	112	32284564	2.50661137909	7.69901362559
RP11-45M22.2	1755	142	32284564	2.50620330235	7.69776022492
PTPN3	9387	759	32284564	2.50449421201	7.69251078342
CCDC122	2016	163	32284564	2.50439109548	7.69219406278
EPDR1	2870	232	32284564	2.50386645871	7.69058264999
RP11-345F18.1	557	45	32284564	2.50243262198	7.68617864519
NCEH1	4716	381	32284564	2.50239724691	7.68606999127
CCDC157	3912	316	32284564	2.50203459816	7.68495612189
NUAK1	6835	552	32284564	2.50152952511	7.68340479872
C9orf85	4682	378	32284564	2.50072228785	7.68092538341
NBEAL2	8881	717	32284564	2.50070440968	7.68087047092
TMEM102	2131	172	32284564	2.50005792707	7.67888481072
CCDC120	4287	346	32284564	2.49992908677	7.67848907995
MALT1	9385	757	32284564	2.49842707068	7.67387566345
MIR3687	62	5	32284564	2.49794797571	7.67240413149
LINC01547	2307	186	32284564	2.49729831433	7.67040870779
RP11-632L2.2	707	57	32284564	2.49724134261	7.67023372014
LL22NC03-2H8.5	3238	261	32284564	2.49671365923	7.66861294971
CTD-2540B15.7	484	39	32284564	2.49588355589	7.66606330163
THAP9	3813	307	32284564	2.49388627168	7.65992867762
ZBTB38	7738	623	32284564	2.4938159346	7.65971263849
AP5S1	5493	442	32284564	2.49240001188	7.65536365627
PLEKHG4	6823	549	32284564	2.4923099281	7.65508696549
INF2	8579	690	32284564	2.49125106424	7.65183468342
TBX2	3346	269	32284564	2.49018388158	7.64855685027
IRAK4	4354	350	32284564	2.48991598864	7.64773402175
RP11-15A1.7	2911	234	32284564	2.48988177475	7.64762893437
RP11-226L15.5	1843	148	32284564	2.48737608519	7.6399327521
LRRC69	1196	96	32284564	2.48625189823	7.63647983121
TET2	15737	1263	32284564	2.48591617444	7.63544866138
DARS-AS1	4526	363	32284564	2.48426058954	7.63036356091
RP11-158K1.3	2357	189	32284564	2.48374665925	7.62878503291
SRD5A3-AS1	3282	263	32284564	2.48211698305	7.62377951055
CCDC102A	2472	198	32284564	2.48097163024	7.62026157914
KDM8	2672	214	32284564	2.48074653755	7.61957021083
SDHAF4	1199	96	32284564	2.48003108447	7.61737270903
GDF7	9751	780	32284564	2.47771026777	7.61024436056
RP11-807G9.2	438	35	32284564	2.47513566542	7.60233651385
METTL12	2040	163	32284564	2.47492767083	7.60169766205
SZT2-AS1	701	56	32284564	2.47442949262	7.60016751628
SEZ6L2	3858	308	32284564	2.47282605205	7.5952425762
RP11-317N8.5	2869	229	32284564	2.4723503213	7.59378137741
PPP3CB-AS1	4649	371	32284564	2.47183477467	7.59219788482
GALNT14	3284	262	32284564	2.47117338108	7.59016642582
UBL7-AS1	1617	129	32284564	2.4710683871	7.58984393861
SOBP	6369	508	32284564	2.47057212884	7.58831968992
RP11-11N9.4	740	59	32284564	2.46959289058	7.58531197649
PPM1M	2697	215	32284564	2.46923593001	7.58421557826
MXD1	5623	448	32284564	2.46782866702	7.57989319425
SLC25A30-AS1	703	56	32284564	2.46738986391	7.57854541808
AC100787.1	113	9	32284564	2.46699994769	7.57734779712
ARRDC3	4196	334	32284564	2.46556275886	7.57293349642
AP000892.6	5327	424	32284564	2.46540478263	7.57244827515
KLHL28	6797	541	32284564	2.46538681775	7.57239309632
RP11-46A10.5	2426	193	32284564	2.46417522484	7.5686717096
KDM4C	7128	567	32284564	2.46388504876	7.56778043879
MIRLET7D	88	7	32284564	2.46388504876	7.56778043879
MIR4793	88	7	32284564	2.46388504876	7.56778043879
AP1S3	2327	185	32284564	2.46252370274	7.56359908794
NAB2	2718	216	32284564	2.46155403169	7.56062076004
CNTNAP2	10273	816	32284564	2.46035596198	7.55694090958
SLC4A5	6446	512	32284564	2.46028112134	7.55671103786
CEP19	2204	175	32284564	2.45941338806	7.55404581005
MNX1	2748	218	32284564	2.45722451526	7.54732272498
PAQR8	4867	386	32284564	2.45658068439	7.54534520957
DENND1A	8213	651	32284564	2.45518510156	7.54105870097
HEXDC	2297	182	32284564	2.45423116742	7.53812870873
PTPN21	6191	490	32284564	2.45154771449	7.52988652931
CLUAP1	7531	596	32284564	2.45131253747	7.52916418714
CACNB4	8504	673	32284564	2.45130238086	7.52913299131
SLC25A27	2998	237	32284564	2.44862225184	7.52090102122
WDR17	4883	386	32284564	2.4485312699	7.52062157178
PIK3C3	12163	961	32284564	2.44730307142	7.51684918133
RP11-667F14.1	2279	180	32284564	2.44643259402	7.51417552501
ASB16-AS1	2217	175	32284564	2.44499192931	7.50975054819
CFAP44	10670	842	32284564	2.44429008667	7.50759485062
BBS12	3435	271	32284564	2.44369850875	7.50577782925
AMDHD2	3283	259	32284564	2.44362160182	7.50554161094
BCDIN3D-AS1	3081	243	32284564	2.44297852658	7.50356641643
CXXC5	2739	216	32284564	2.44268121874	7.50265324052
RP11-536K7.3	3488	275	32284564	2.44208790056	7.50083087397
PAX3	4402	347	32284564	2.44165619034	7.49950488346
CSAD	3020	238	32284564	2.44104108142	7.49761558704
FLJ37453	2475	195	32284564	2.44041947687	7.49570633937
CTD-2350C19.2	495	39	32284564	2.44041947687	7.49570633937
RNU1-85P	165	13	32284564	2.44041947687	7.49570633937
CRYGD	622	49	32284564	2.44011766887	7.49477934131
SP8	3720	293	32284564	2.43966252294	7.49338136843
GPR157	5269	415	32284564	2.43963565819	7.4932988538
LENG9	1918	151	32284564	2.43855984865	7.48999452336
CH507-42P11.8	4715	371	32284564	2.43723433031	7.48592321665
RP11-45M22.3	1233	97	32284564	2.43676547054	7.48448312195
PKNOX2	3700	291	32284564	2.43610688528	7.48246028867
CTB-55O6.12	2864	225	32284564	2.43340602382	7.47416463927
ZNF446	4393	345	32284564	2.43255666744	7.4715558558
SIK1	4726	371	32284564	2.43156154622	7.46849935813
CTD-3195I5.3	293	23	32284564	2.43144970195	7.46815583038
NAT8L	5874	461	32284564	2.43092778487	7.46655277107
SPIRE2	4791	376	32284564	2.43089806761	7.46646149503
ZNF256	2179	171	32284564	2.4307704854	7.46606962846
HOXA-AS2	4652	365	32284564	2.43029074335	7.46459610902
CRELD1	2919	229	32284564	2.43000105235	7.46370632812
RP11-304L19.1	510	40	32284564	2.4293768548	7.46178911612
ZRSR1	1674	131	32284564	2.42393470235	7.44507363871
RP11-861E21.2	5431	425	32284564	2.42389722555	7.44495852936
ZNF513	2339	183	32284564	2.42340467998	7.44344568413
RPS27L	7944	621	32284564	2.4213492689	7.43713252444
RP11-199F11.2	1113	87	32284564	2.42119162281	7.43664831721
HUNK	7396	578	32284564	2.42067235417	7.43505339254
ZFP41	6219	486	32284564	2.42058750294	7.43479277344
RP11-401F2.3	691	54	32284564	2.42058750294	7.43479277344
MIR3607	64	5	32284564	2.41988710146	7.43264150238
LTBP4	5479	428	32284564	2.41962210196	7.43182756099
ZNF213-AS1	4084	319	32284564	2.41941307853	7.4311855491
SLX4IP	6070	474	32284564	2.41877084382	7.42921293629
USP6NL	13241	1033	32284564	2.41648781893	7.42220066469
POU3F3	4962	387	32284564	2.4157905574	7.42005903793
TGFB3	2783	217	32284564	2.41519166835	7.41821956055
RP1-228H13.5	2450	191	32284564	2.41475101456	7.41686610001
C6orf1	1554	121	32284564	2.41178966715	7.40777037252
ALX3	1863	145	32284564	2.41079466469	7.40471423963
RP11-538P18.2	1645	128	32284564	2.41017813194	7.40282056991
CTB-119C2.1	1414	110	32284564	2.40961883936	7.40110271242
SNX16	3485	271	32284564	2.4086382719	7.39809091635
CBFA2T2	9363	728	32284564	2.40836013738	7.39723663097
ZNF114	2714	211	32284564	2.4081175695	7.39649158793
AMACR	4671	363	32284564	2.40714267357	7.39349721188
LIN7B	798	62	32284564	2.40654436557	7.39165951916
RP3-508I15.14	502	39	32284564	2.40638972321	7.39118453783
PGBD3	2214	172	32284564	2.40633398491	7.39101333859
CYP27B1	2549	198	32284564	2.40602662611	7.39006929135
RNU6-762P	103	8	32284564	2.40579067175	7.38934456159
ZSWIM5	5833	453	32284564	2.40553289373	7.38855280086
RP11-395A13.2	631	49	32284564	2.40531408881	7.38788074532
RNF135	2963	230	32284564	2.40436976939	7.38498028452
GABPB2	9005	699	32284564	2.40435467787	7.38493393116
TMEM87B	5231	406	32284564	2.4040660082	7.38404728725
RP11-527N22.2	580	45	32284564	2.4031982249	7.38138190582
CTRL	1728	134	32284564	2.40196201182	7.37758489866
TSACC	1122	87	32284564	2.40177029964	7.37699605798
SLC39A13	4372	339	32284564	2.40173241324	7.37687969056
FBXL4	8125	630	32284564	2.40171933369	7.37683951695
RP11-388P9.2	1548	120	32284564	2.40112828672	7.3750241264
HDAC7	4468	346	32284564	2.3986562209	7.36743121884
SNAPC2	1653	128	32284564	2.39851362797	7.36699324713
STRIP2	5721	443	32284564	2.39848414965	7.36690270497
TMEM25	4134	320	32284564	2.39764334001	7.36432017266
Z83844.1	1951	151	32284564	2.39731306495	7.3633057385
RP5-1085F17.3	2132	165	32284564	2.39718647199	7.36291691043
RP11-196G18.24	672	52	32284564	2.39684055764	7.36185444046
EIF4E3	10615	821	32284564	2.39567683202	7.35828007727
STAT6	4435	343	32284564	2.39555182193	7.35789611095
RP1-167A14.2	388	30	32284564	2.39493981176	7.35601633226
CELSR2	10568	817	32284564	2.39460743303	7.35499543673
RP11-566K11.5	1902	147	32284564	2.3939324764	7.35292231908
P4HA2-AS1	842	65	32284564	2.39114734967	7.34436785034
NKD2	2345	181	32284564	2.39078654016	7.34325963016
RP5-991G20.1	4847	374	32284564	2.3900316757	7.340941077
NMRK1	2087	161	32284564	2.38950806837	7.33933282612
RP11-563N4.1	713	55	32284564	2.38934154198	7.33882134317
RP11-16E23.5	467	36	32284564	2.38776012067	7.3339640349
RP11-242D8.1	7655	590	32284564	2.38732689618	7.33263339334
TPGS1	1116	86	32284564	2.38692806567	7.33140839232
HYAL3	1986	153	32284564	2.38625725051	7.3293479951
LINC01291	4181	322	32284564	2.38550745692	7.32704501704
OSCP1	1832	141	32284564	2.38395864668	7.32228787309
HIVEP2	9734	749	32284564	2.38339239975	7.3205486554
GIN1	3237	249	32284564	2.38265806913	7.31829317158
RP11-96O20.4	1066	82	32284564	2.38265806913	7.31829317158
RN7SL56P	312	24	32284564	2.38265806913	7.31829317158
RNU2-27P	143	11	32284564	2.38265806913	7.31829317158
RNU6-322P	104	8	32284564	2.38265806913	7.31829317158
AC021205.1	78	6	32284564	2.38265806913	7.31829317158
RNY5P8	78	6	32284564	2.38265806913	7.31829317158
KIAA0408	3290	253	32284564	2.38193385696	7.31606876636
PKP2	4448	342	32284564	2.38158673007	7.31500257213
CDH24	3566	274	32284564	2.37998542968	7.3100842056
RP4-605O3.4	1120	86	32284564	2.37840332258	7.30522479091
GUCY1A3	5640	433	32284564	2.37801104099	7.30401990475
AC008982.2	495	38	32284564	2.37784461849	7.30350874093
ACP6	7834	601	32284564	2.37627106129	7.29867558713
ZNF296	1747	134	32284564	2.37583878445	7.29734785626
FBXL14	2113	162	32284564	2.37476473904	7.29404894432
ZNF827	7487	574	32284564	2.3747020852	7.29385650412
KCTD21	3587	275	32284564	2.37468709148	7.29381045118
RP11-506M12.1	574	44	32284564	2.37435612464	7.29279389223
C5orf42	11298	866	32284564	2.37422238824	7.29238312317
WDR38	1396	107	32284564	2.37412419353	7.29208151982
AC074212.6	1031	79	32284564	2.37341400291	7.28990018158
FAAP24	2363	181	32284564	2.37257487798	7.28732282384
DLX6	2520	193	32284564	2.37225757756	7.28634824107
GTF2H2C	3395	260	32284564	2.37213086117	7.28595903385
DNMT3A	10762	824	32284564	2.37158829554	7.28429255287
STX1A	2313	177	32284564	2.37029667837	7.28032537302
LZTS2	5909	452	32284564	2.36935163551	7.27742269017
MIB2	3910	299	32284564	2.36864243343	7.27524438822
PER2	6408	490	32284564	2.36852869856	7.27489505352
RP11-1136G11.8	484	37	32284564	2.36788952738	7.27293185027
OCEL1	1217	93	32284564	2.36699556745	7.27018606774
FAM84B	5406	413	32284564	2.36635056848	7.26820496452
RABGAP1L	12646	966	32284564	2.36607781371	7.26736720296
SNORA19	131	10	32284564	2.3644698396	7.26242833821
SLC22A23	7586	579	32284564	2.36412698212	7.26137525738
