Gene	Length	Counts	TotalReads	RPKM(37346154 pairs)	TPM(12.10 norm. reads)
KLF6	5980	1250	37346154	5.5970984411	17.2703292341
WDFY3	14315	2992	37346154	5.59660109501	17.26879463
FAM174A	1359	284	37346154	5.59568166269	17.2659576423
LRCH4	2709	566	37346154	5.59450340395	17.2623220235
GABPB1	5074	1060	37346154	5.59383328316	17.2602543081
PDPK1	7864	1642	37346154	5.5909262593	17.2512844357
RP3-460G2.2	455	95	37346154	5.59070175717	17.250591715
AMER1	8445	1763	37346154	5.58993521553	17.2482264848
ARMC7	2827	590	37346154	5.58830780895	17.2432049816
NPTX1	5127	1070	37346154	5.58823391226	17.242976967
GAPDHS	1500	313	37346154	5.58736695261	17.2403018884
ASS1	2085	435	37346154	5.58646798075	17.2375280333
FCHO2	5355	1117	37346154	5.58531683631	17.233976078
CERCAM	5216	1088	37346154	5.58528615973	17.2338814227
UNK	3941	822	37346154	5.58495269488	17.2328524882
C16orf87	7076	1475	37346154	5.58159488974	17.2224916913
HHEX	2279	475	37346154	5.58088920472	17.2203142394
TIAM2	7815	1628	37346154	5.57801315904	17.2114399528
VWA8	7482	1557	37346154	5.57217856095	17.193436798
ARHGEF1	3577	744	37346154	5.56939616802	17.184851485
LAYN	2784	579	37346154	5.5688234438	17.1830842951
USF3	13715	2852	37346154	5.56811024595	17.1808836617
CEP128	4811	1000	37346154	5.5656867475	17.1734057485
TIMP2	4081	848	37346154	5.56395198799	17.1680529987
MFHAS1	6417	1333	37346154	5.5622720508	17.1628694078
KIF1B	16464	3418	37346154	5.55892503307	17.1525418964
BACE2	8923	1852	37346154	5.55756058287	17.1483317678
ERCC6	8115	1684	37346154	5.55658138	17.145310353
MMAB	5399	1120	37346154	5.55467701709	17.1394342772
TMSB4X	1707	354	37346154	5.55295120419	17.1341091329
MYADM	3469	719	37346154	5.5498175611	17.1244400073
CAMKK1	4497	932	37346154	5.54941419928	17.1231953997
RBM48	4097	849	37346154	5.5487587459	17.1211729418
MIR7-1	111	23	37346154	5.54828770875	17.1197195161
LRCH3	7539	1562	37346154	5.54780774476	17.1182385459
CABYR	2414	500	37346154	5.54608925895	17.11293601
CEP170B	6867	1422	37346154	5.54480995134	17.1089885962
CTC-510F12.6	908	188	37346154	5.5440369616	17.1066034698
EGFL8	1343	278	37346154	5.5427194832	17.1025382767
TPD52L1	3126	647	37346154	5.54203702995	17.1004325084
PHF21A	3858	798	37346154	5.53853346705	17.0896219634
KLHL2	3559	736	37346154	5.53737508892	17.0860476879
SIRT3	2824	584	37346154	5.53735377559	17.0859819238
DEDD2	2360	488	37346154	5.53683951009	17.0843951133
SESN2	3463	716	37346154	5.53623666261	17.0825349755
RTEL1-TNFRSF6B	4968	1027	37346154	5.5353230583	17.0797159707
ENGASE	2593	536	37346154	5.53498424722	17.0786705399
COMMD5	1940	401	37346154	5.53473407002	17.0778985967
RP11-121C2.3	450	93	37346154	5.53381391473	17.0750593783
SNAPC4	5033	1040	37346154	5.53299815218	17.0725422727
MYO9B	7671	1585	37346154	5.53262710513	17.071397375
FAM84B	5406	1117	37346154	5.53262516805	17.071391398
NUDT17	1481	306	37346154	5.53248804613	17.0709682965
IGHMBP2	3976	821	37346154	5.52905484194	17.0603748494
COG6	6998	1445	37346154	5.52901827258	17.0602620114
MED22	7076	1460	37346154	5.52483290781	17.047347708
PPCS	1992	411	37346154	5.52467333597	17.0468553354
SIK3	6398	1320	37346154	5.52438340165	17.045960718
RBP7	640	132	37346154	5.52265703183	17.0406338553
AC133528.2	417	86	37346154	5.52225570511	17.0393955272
KCNJ8	2392	493	37346154	5.51873906292	17.0285446249
USP15	16585	3418	37346154	5.51836851037	17.027401253
SLC16A10	10837	2233	37346154	5.517391049	17.0243852118
ZFP90	4962	1022	37346154	5.51503473578	17.0171146045
ZNF76	2730	562	37346154	5.51223576759	17.0084781471
EFNA5	5345	1100	37346154	5.51060258867	17.0034388329
JOSD2	1001	206	37346154	5.51045244965	17.002975566
SNHG11	1497	308	37346154	5.50913014977	16.9988954958
LSR	2552	525	37346154	5.50849233725	16.9969274704
RP11-658F2.8	2340	481	37346154	5.50406222701	16.9832579838
KMT2B	8506	1748	37346154	5.50262815789	16.97883304
IKBKB	4682	962	37346154	5.50171106844	16.9760032815
MYBL1	5253	1079	37346154	5.50006928206	16.9709374083
CTB-13L3.1	375	77	37346154	5.49811188947	16.9648977049
HPS6	2650	544	37346154	5.49676464323	16.9607406606
MAP3K5	5227	1073	37346154	5.49669118519	16.9605139995
AFF1	9744	1999	37346154	5.49325342421	16.9499064919
POC5	2322	476	37346154	5.48907106654	16.9370014671
RBCK1	3140	643	37346154	5.48321709549	16.9189385354
NFXL1	3985	816	37346154	5.48297100548	16.9181792035
RP5-1142A6.9	1846	378	37346154	5.48294916585	16.9181118154
NOCT	1955	400	37346154	5.47857165058	16.9046046151
PACS1	4712	964	37346154	5.47804844234	16.902990211
ZCCHC8	6110	1250	37346154	5.47801124022	16.9028754206
NTN1	5961	1219	37346154	5.47568807089	16.8957070816
ZC3H8	5976	1222	37346154	5.4753859015	16.8947747119
KIAA1522	5801	1186	37346154	5.47439259877	16.8917097908
MPP2	5675	1160	37346154	5.47326202167	16.8882212978
DTNA	10636	2174	37346154	5.47312449985	16.8877969624
STIM2	5260	1075	37346154	5.4723874264	16.8855226588
APITD1-CORT	2251	460	37346154	5.47187859326	16.8839526103
RP11-338K17.6	602	123	37346154	5.47094988354	16.8810869965
ZFAND4	3852	787	37346154	5.47069584827	16.8803031488
CTC-529I10.2	803	164	37346154	5.46867883751	16.8740794884
SPSB3	1812	370	37346154	5.46761148379	16.8707860766
PELI1	3757	767	37346154	5.46648656606	16.8673150461
METTL6	4906	1001	37346154	5.46337045682	16.8577000227
RHBDD1	5442	1110	37346154	5.46158324621	16.8521854304
RP11-140H17.1	2422	494	37346154	5.46143697665	16.8517341031
RP5-1112D6.4	559	114	37346154	5.46068543723	16.8494151635
ZFP64	5980	1219	37346154	5.45829039976	16.8420250691
RTEL1	5353	1091	37346154	5.45734768652	16.8391162463
CTC-490E21.12	579	118	37346154	5.45704531119	16.8381832411
C19orf47	3754	765	37346154	5.45658950208	16.8367768029
ZMIZ1	7887	1607	37346154	5.45579636619	16.8343295138
RNF157	5461	1112	37346154	5.45238766961	16.8238116869
CTD-2026K11.4	1218	248	37346154	5.45203341352	16.8227185993
SVIL-AS1	3527	718	37346154	5.45096132705	16.8194105841
MAN2A2	6732	1369	37346154	5.44519525132	16.8016188609
COQ10A	1923	391	37346154	5.44441960812	16.799225547
RP11-517H2.6	5323	1082	37346154	5.44283176695	16.7943261264
TMEM168	7567	1538	37346154	5.44235312979	16.7928492502
TMEM246	5376	1092	37346154	5.43898041014	16.7824424333
MIR3607	64	13	37346154	5.43898041014	16.7824424333
FKRP	3388	688	37346154	5.43749853372	16.777869976
PHYKPL	2517	511	37346154	5.43615462037	16.7737232156
DDX19B	3932	798	37346154	5.43429860526	16.7679963212
UBE2W	8466	1718	37346154	5.43374197292	16.7662787841
PRMT9	3540	718	37346154	5.43094367246	16.7576443871
CTC-209H22.3	498	101	37346154	5.4305791429	16.7565195997
CDK11A	2806	569	37346154	5.42973602214	16.753918078
RP11-159D12.2	5810	1178	37346154	5.42904291118	16.7517794245
SH3BP5L	3868	784	37346154	5.42729856533	16.7463970951
SCAND1	1999	405	37346154	5.42495756458	16.7391737357
SORBS3	3628	735	37346154	5.42468065671	16.7383193126
C1GALT1	6330	1282	37346154	5.42298535291	16.7330883068
RP11-359P5.1	563	114	37346154	5.42188838262	16.7297035105
GPR39	2831	573	37346154	5.41962040053	16.7227054564
HPS1	4170	844	37346154	5.41951606408	16.7223835174
BOLA1	1458	295	37346154	5.41774560216	16.7169206046
ATP6V1B1-AS1	1132	229	37346154	5.416804627	16.7140171447
PSMB10	1226	248	37346154	5.41645733905	16.7129455578
TRAPPC6A	811	164	37346154	5.41473379349	16.7076274096
LINC01578	3527	713	37346154	5.41300198633	16.7022837695
INPP5E	3404	688	37346154	5.41194037375	16.6990080724
AC104113.3	411	83	37346154	5.40742353334	16.6850709724
URB1-AS1	832	168	37346154	5.4067970941	16.6831380402
SNRK-AS1	753	152	37346154	5.405087489	16.6778629064
MYPOP	1893	382	37346154	5.40339684941	16.6726462924
RPS6KA6	8281	1671	37346154	5.40315941945	16.6719136818
SLC25A37	4827	974	37346154	5.40301003723	16.6714527501
KTI12	1715	346	37346154	5.40214318018	16.668777988
MMD	2742	553	37346154	5.40022427974	16.6628570554
CTA-445C9.14	2033	410	37346154	5.40008498097	16.6624272371
ARRB1	3352	676	37346154	5.40003782964	16.6622817476
NAGPA	2212	446	37346154	5.39888220987	16.6587159833
DNAJB9	2718	548	37346154	5.39865061823	16.6580013873
PAN2	5595	1128	37346154	5.39837593688	16.6571538344
ZFPL1	1603	323	37346154	5.39539339884	16.6479509564
PPARG	2963	597	37346154	5.39506642204	16.6469420413
OARD1	3961	798	37346154	5.39451202118	16.6452313897
RP11-158M2.2	571	115	37346154	5.39281905141	16.6400075857
RP11-20G6.1	467	94	37346154	5.38970616824	16.6304025166
FANCE	2564	516	37346154	5.38872222082	16.6273664622
WWP2	6589	1326	37346154	5.3886271236	16.6270730315
ZNF616	4534	912	37346154	5.38601351462	16.6190085159
SLC11A2	7229	1454	37346154	5.38567693208	16.6179699615
TMBIM4	3895	783	37346154	5.38280213909	16.6090995402
UMAD1	2970	597	37346154	5.38235077727	16.6077068244
SNX24	2403	483	37346154	5.38204687852	16.6067691186
EZH1	4663	937	37346154	5.38057007267	16.602212307
PAXIP1-AS2	2918	586	37346154	5.37732697058	16.5922054362
AJUBA	4781	960	37346154	5.37658610846	16.5899194423
PGAP1	11819	2373	37346154	5.37614683559	16.5885640281
ATRIP	4808	965	37346154	5.37423893079	16.5826770235
SUV420H2	2317	465	37346154	5.37379426333	16.5813049638
STARD7-AS1	1530	307	37346154	5.37280478122	16.5782518315
TBC1D3P1-DHX40P1	1855	372	37346154	5.36973856954	16.5687907714
JUP	3721	746	37346154	5.36825668662	16.564218294
TRMT61A	3233	648	37346154	5.36689894048	16.5600288513
TRIM16L	3772	756	37346154	5.36666180284	16.5592971427
TRIQK	4187	839	37346154	5.36553603834	16.5558234994
ANKRD13B	3229	647	37346154	5.36525480199	16.5549557204
MEGF9	6304	1263	37346154	5.36464838579	16.553084571
RP11-317G6.1	584	117	37346154	5.36447382918	16.5525459616
CLOCK	11361	2276	37346154	5.3642599342	16.5518859702
DPM3	624	125	37346154	5.36388600605	16.5507321827
SMUG1	4079	817	37346154	5.36318116592	16.5485573378
LINC00342	2622	525	37346154	5.36143113832	16.5431574769
UGGT2	7150	1431	37346154	5.35904875613	16.5358064315
MXRA7	9264	1854	37346154	5.35877224945	16.5349532463
FAM69A	3098	620	37346154	5.35876105364	16.5349187007
TMEM222	2349	470	37346154	5.35758361126	16.5312856008
GAA	3679	736	37346154	5.35675942959	16.5287425173
FAM175A	6129	1226	37346154	5.35617755313	16.5269470874
ZNF704	14395	2879	37346154	5.35530378844	16.5242510112
RP11-253E3.3	3515	703	37346154	5.35530378844	16.5242510112
PLEKHF2	3140	628	37346154	5.35530378844	16.5242510112
SOS2	5521	1104	37346154	5.35433380044	16.5212580297
C8orf44-SGK3	2968	593	37346154	5.34989074553	16.5075486012
RP11-77K12.8	806	161	37346154	5.34865949094	16.5037494591
PNKD	3820	763	37346154	5.34829422851	16.5026224104
METTL8	8347	1667	37346154	5.34760477737	16.5004950495
RP11-54O7.3	1393	278	37346154	5.34377047088	16.4886639667
MRRF	9886	1972	37346154	5.34121943699	16.4807925319
C19orf12	4774	952	37346154	5.33959908525	16.4757927971
RP11-160O5.1	667	133	37346154	5.33924590602	16.4747030322
NUDT13	2292	457	37346154	5.3389481486	16.473784276
SDC4	2618	522	37346154	5.33893922377	16.4737567377
DAAM1	6137	1223	37346154	5.33610602352	16.4650146543
PHYHD1	2150	428	37346154	5.33039539873	16.4473940298
MAP3K1	7031	1399	37346154	5.32788365811	16.4396438378
BCORL1	7293	1451	37346154	5.32740010766	16.4381518012
MICA	2393	476	37346154	5.32621103907	16.4344828277
TBC1D16	11304	2248	37346154	5.32498359714	16.4306954499
ZNF618	9464	1882	37346154	5.32474732135	16.4299664006
LARGE	4432	881	37346154	5.32267896843	16.4235843196
PKNOX1	5363	1066	37346154	5.32235114533	16.4225727932
PRKAG2	4378	870	37346154	5.32105333023	16.4185682729
THUMPD3-AS1	5899	1172	37346154	5.3198983218	16.4150043949
CCS	1470	292	37346154	5.31887315043	16.4118411404
CIB2	1853	368	37346154	5.31773284983	16.4083226447
SNORA29	141	28	37346154	5.31732291051	16.4070577416
PRADC1	1088	216	37346154	5.31592655471	16.4027491656
RN7SKP70	272	54	37346154	5.31592655471	16.4027491656
PRR4	998	198	37346154	5.31237550156	16.3917920853
NT5DC3	7221	1432	37346154	5.31006441286	16.3846610221
CITF22-1A6.3	2350	466	37346154	5.30972673492	16.3836190877
ZBTB11-AS1	2744	544	37346154	5.30846439671	16.3797240344
MAPK7	3536	701	37346154	5.30835400976	16.379383426
XRCC6BP1	1251	248	37346154	5.30821478631	16.3789538401
MIR5006	111	22	37346154	5.30705780837	16.375383885
ABHD6	2494	494	37346154	5.30376918904	16.3652365668
AVEN	1611	319	37346154	5.30211641376	16.3601367864
MKNK1	2919	578	37346154	5.30209933148	16.3600840776
CHMP6	1672	331	37346154	5.30085392935	16.356241282
SULF2	4966	983	37346154	5.30030570282	16.3545496819
SAP30L	6230	1233	37346154	5.29942983238	16.3518471082
RP11-53I6.3	475	94	37346154	5.29893216962	16.3503115269
ABCB8	5155	1020	37346154	5.29816669662	16.347949594
GDF11	8660	1712	37346154	5.29346425278	16.3334397986
TNKS	12449	2461	37346154	5.29335794978	16.3331117916
LACTB	3799	751	37346154	5.29327868534	16.3328672143
ACSM3	3015	596	37346154	5.29313608277	16.3324272018
MIR196B	86	17	37346154	5.29303281416	16.3321085576
MAGI2-AS3	2212	437	37346154	5.28993615631	16.3225535531
BORCS8	2126	420	37346154	5.28981089169	16.3221670384
CTB-129O4.1	395	78	37346154	5.28751513289	16.3150832769
VANGL1	8778	1733	37346154	5.28636447105	16.3115328107
ZBTB4	6131	1210	37346154	5.28455193608	16.3059400779
PPCDC	2422	478	37346154	5.28454832964	16.30592895
RP11-577H5.5	1607	317	37346154	5.28198911306	16.2980322668
RUNDC1	3833	756	37346154	5.28125445351	16.2957654115
DIRC2	3605	711	37346154	5.28102773035	16.2950658377
SNORD82	71	14	37346154	5.27987697452	16.2915150815
RP11-792A8.4	558	110	37346154	5.27852523951	16.2873441867
HECTD4	15873	3129	37346154	5.2783801279	16.2868964323
AGAP2-AS1	1502	296	37346154	5.27686391937	16.2822180404
WDR44	4167	821	37346154	5.27562324252	16.2783898251
INPP5F	5908	1164	37346154	5.27553623032	16.2781213415
CNTD1	2376	468	37346154	5.27416282195	16.2738835717
GOLGA1	4834	952	37346154	5.27332354841	16.2712939209
PIK3R1	7778	1531	37346154	5.2706159039	16.2629392506
PTGR2	4041	795	37346154	5.26783780229	16.2543671788
FRMD8	3874	762	37346154	5.26683206866	16.2512639011
RNF130	11049	2173	37346154	5.26612142831	16.2490711591
ATM	18361	3610	37346154	5.26459524979	16.2443620038
PACRGL	2686	528	37346154	5.26358972505	16.2412593707
PRKCZ	2493	490	37346154	5.26293392767	16.2392358514
NR6A1	7074	1390	37346154	5.26143077886	16.2345977563
CXCL16	2433	478	37346154	5.26065600262	16.2322071175
RP11-498C9.16	784	154	37346154	5.25967336365	16.2291751003
TULP4	11309	2221	37346154	5.25870090819	16.2261745052
RP11-299G20.2	2592	509	37346154	5.25819758549	16.2246214597
TNFRSF21	3601	707	37346154	5.2571504838	16.2213905373
FSD1	1844	362	37346154	5.25656174462	16.2195739318
PXN-AS1	1931	379	37346154	5.2554638421	16.2161862591
INSR	9115	1788	37346154	5.25248665592	16.2069998947
SCHIP1	2172	426	37346154	5.25174819032	16.2047212955
RP11-529K1.4	592	116	37346154	5.24675033327	16.1892999772
PPARGC1B	12336	2417	37346154	5.24633967926	16.1880328689
BRAF	2498	489	37346154	5.24168044946	16.1736564141
DNMT3B	4654	911	37346154	5.24138563738	16.1727467461
GYG2	3439	673	37346154	5.24006898753	16.1686841096
TANC1	7534	1474	37346154	5.23872961519	16.1645513609
RAD52	3563	697	37346154	5.23806727553	16.1625076548
ASB7	5158	1009	37346154	5.23798131305	16.1622424102
N6AMT2	1110	217	37346154	5.23468883825	16.1520831957
FAM73A	6425	1256	37346154	5.23444479244	16.1513301713
FAM204A	13898	2716	37346154	5.23276913564	16.1461597879
KCTD7	4877	953	37346154	5.23231957185	16.1447726202
CTD-2349P21.11	640	125	37346154	5.2297888559	16.1369638781
STARD10	2151	420	37346154	5.22833005845	16.132462633
GATA2-AS1	2269	443	37346154	5.22785275073	16.1309898589
WDR37	5250	1025	37346154	5.22779655539	16.1308164633
ABHD14A-ACY1	1721	336	37346154	5.22772246635	16.1305878552
GMEB1	6450	1259	37346154	5.22661044159	16.1271566071
KCTD6	2741	535	37346154	5.22635448161	16.1263668205
SNX13	12466	2433	37346154	5.225996357	16.1252617962
RP11-274B21.14	1117	218	37346154	5.22585597977	16.1248286502
HELQ	3597	702	37346154	5.22577600707	16.1245818875
DHX35	3383	660	37346154	5.22391442562	16.1188378176
TPRN	2722	531	37346154	5.22348697954	16.117518896
ERRFI1	4174	814	37346154	5.22187024891	16.1125303344
GNPDA2	6714	1309	37346154	5.2205039165	16.108314398
CTD-2002J20.1	595	116	37346154	5.22029612991	16.1076732546
ZSWIM1	2771	540	37346154	5.21808741566	16.1008580766
ADAMTS1	5200	1013	37346154	5.21627186317	16.095256033
MIR4720	77	15	37346154	5.21620498874	16.0950496863
B4GALNT3	5088	991	37346154	5.21531648423	16.0923081291
APOL2	2906	566	37346154	5.21524766734	16.0920957886
HOXA11-AS	2126	414	37346154	5.21424216467	16.0889932235
C11orf49	2239	436	37346154	5.21418591282	16.0888196536
MYO9A	14486	2820	37346154	5.2126041293	16.0839389244
MON2	13563	2639	37346154	5.21000025721	16.0759044528
SIGIRR	2123	413	37346154	5.20899779705	16.0728112756
STXBP2	3213	625	37346154	5.2086288014	16.0716727078
IFFO1	3965	771	37346154	5.20673293933	16.0658228621
RP11-417L19.6	288	56	37346154	5.20654534988	16.0652440387
KLF12	10816	2102	37346154	5.2037946391	16.0567564837
C19orf60	844	164	37346154	5.20302026839	16.0543670962
RP11-513M16.7	561	109	37346154	5.20256785152	16.052971125
ZNF280C	4653	904	37346154	5.20222934102	16.0519266217
KDM4B	7465	1450	37346154	5.20106530023	16.0483348736
AC015971.2	2394	465	37346154	5.20095292737	16.0479881375
RP11-214O1.2	1653	321	37346154	5.19979587444	16.044417951
RP13-1032I1.7	1978	384	37346154	5.1982726359	16.0397178673
LIN37	1159	225	37346154	5.19820255565	16.0395016287
AC015933.2	443	86	37346154	5.19815040413	16.0393407107
NPHP3	4389	852	37346154	5.1979025151	16.0385758277
ARRDC4	4080	792	37346154	5.19779485349	16.0382436285
RWDD2B	3099	601	37346154	5.19286475775	16.0230313936
SH3BP4	5502	1067	37346154	5.19275639974	16.0226970456
RP11-227G15.12	3156	612	37346154	5.19240481389	16.0216121972
ALG12	5360	1039	37346154	5.19044835466	16.0155753738
HOXB-AS1	1424	276	37346154	5.18983091858	16.0136702216
RP4-724E13.2	289	56	37346154	5.18852962202	16.009654959
TBC1D12	5285	1023	37346154	5.183042361	15.9927235426
RP3-331H24.5	739	143	37346154	5.18138323239	15.9876041584
GALK1	2019	390	37346154	5.17228449107	15.9595292085
AFAP1	8020	1549	37346154	5.17167429445	15.9576463943
CPLX1	2185	422	37346154	5.17148329227	15.9570570406
RP4-816N1.6	601	116	37346154	5.16818002878	15.9468645366
NDRG2	3892	751	37346154	5.16679489353	15.9425905825
FAAP20	1788	345	37346154	5.16661019858	15.9420206904
RP13-36G14.4	907	175	37346154	5.1663625302	15.9412564882
VPS50	5888	1136	37346154	5.16612186113	15.9405138831
WDR24	3504	676	37346154	5.16578961328	15.9394887037
CYB5R4	9498	1832	37346154	5.16472759551	15.9362117565
GUSBP11	3821	737	37346154	5.16469365622	15.9361070339
TST	1882	363	37346154	5.16465269714	15.9359806511
PPFIBP1	8494	1638	37346154	5.16363762978	15.9328485733
MTA3	6742	1300	37346154	5.16307840773	15.9311230455
RP11-507J18.2	306	59	37346154	5.16279286794	15.9302419879
DOHH	2065	398	37346154	5.16080122954	15.9240966161
TMLHE	3007	579	37346154	5.15583786749	15.9087817351
ALX1	1449	279	37346154	5.15572724974	15.9084404145
KIAA1671	11318	2179	37346154	5.15515415931	15.9066720947
MFSD10	2390	460	37346154	5.15363962905	15.9019988811
RCCD1	2786	536	37346154	5.1515485115	15.8955465578
F2RL1	2916	561	37346154	5.15144963189	15.8952414563
USP30	4325	832	37346154	5.15099740114	15.8938460593
RGMB	4903	943	37346154	5.14996071028	15.8906472604
IFNAR2	4363	839	37346154	5.1490945204	15.887974557
KATNAL1	7650	1471	37346154	5.14879207373	15.8870413317
FOXP1	8703	1673	37346154	5.14731887744	15.8824956577
RP11-347C18.5	463	89	37346154	5.14710623295	15.8818395248
BRF2	2737	526	37346154	5.14594408608	15.8782536206
TMEM80	1816	349	37346154	5.14592792447	15.8782037525
SGK3	4762	915	37346154	5.14500521464	15.8753566519
SOX2	2514	483	37346154	5.14441473711	15.8735346826
PODXL	2116	406	37346154	5.13764966472	15.8526604692
CIRBP-AS1	996	191	37346154	5.13485453611	15.8440358592
AC025165.8	2358	452	37346154	5.13273391089	15.8374924874
RP11-603J24.5	1299	249	37346154	5.13268146006	15.8373306459
NIT2	7299	1399	37346154	5.13225784356	15.8360235407
SHARPIN	1774	340	37346154	5.13191456615	15.8349643287
METAP1D	3429	657	37346154	5.13040914116	15.8303192102
METTL15	5723	1096	37346154	5.12791626082	15.8226272133
KLHL7	6550	1254	37346154	5.12637477153	15.8178708153
CACTIN-AS1	1917	367	37346154	5.12622976098	15.8174233728
TSHZ1	5383	1030	37346154	5.12350260273	15.8090084911
