Gene	Length	Counts	TotalReads	RPKM(26263627 pairs)	TPM(8.69 norm. reads)
CLINT1	4052	3927	26263627	36.9008833595	111.553430358
RP11-1099M24.7	354	343	26263627	36.8923360689	111.527591421
CMAS	1795	1737	26263627	36.8451784014	111.38503116
RP3-468K18.7	1506	1457	26263627	36.8366288257	111.359185315
ATP5J2-PTCD1	2500	2418	26263627	36.8265967225	111.328857707
RRAGA	1590	1536	26263627	36.7823429662	111.195076131
RP5-1113E3.3	469	453	26263627	36.7765221996	111.177479629
CTNNAL1	2780	2683	26263627	36.7469395476	111.08804962
MRPL54	629	607	26263627	36.7437386838	111.07837323
RTN3	4989	4813	26263627	36.7322605235	111.043674111
SNORD68	85	82	26263627	36.7316320154	111.041774096
MRPL28	1329	1282	26263627	36.7289355715	111.033622596
TIMM10	780	752	26263627	36.7086603881	110.972329584
ZNF24	7614	7340	26263627	36.7052752862	110.962096232
CD151	1666	1604	26263627	36.6584978551	110.820685447
RP11-407N17.4	532	512	26263627	36.6440634813	110.777049529
AL161784.1	182	175	26263627	36.6110309722	110.67719041
PIGF	1484	1426	26263627	36.5873472864	110.605593306
MYDGF	1267	1216	26263627	36.5428367866	110.47103558
TIPRL	3228	3094	26263627	36.49489189	110.326095481
SRP54	2348	2250	26263627	36.486291514	110.300096064
AC005944.2	566	542	26263627	36.4609645555	110.223531255
FKBP10	2672	2558	26263627	36.450994729	110.193391913
YME1L1	7178	6865	26263627	36.4151736875	110.085102905
HLA-A	2055	1964	26263627	36.3894050718	110.007202941
COX11	2890	2762	26263627	36.3890845145	110.006233878
LARP7	2664	2546	26263627	36.3889460395	110.005815261
POLR1C	1702	1625	26263627	36.3529038443	109.896857693
AP3D1	5088	4854	26263627	36.3243596919	109.810567127
RP11-804A23.4	493	470	26263627	36.2991317225	109.734301567
CAPZB	2746	2616	26263627	36.2729189017	109.655058746
AC000068.10	461	439	26263627	36.2584214765	109.61123222
ZNF330	1909	1817	26263627	36.2405096949	109.557083905
COA4	1565	1489	26263627	36.2264396947	109.514549509
SNHG6	978	930	26263627	36.2067373786	109.454988307
RP11-118M9.3	442	420	26263627	36.1803129607	109.375105817
CTR9	4611	4381	26263627	36.1762402422	109.362793761
CALD1	5627	5343	26263627	36.1537671981	109.294856495
NABP2	1815	1722	26263627	36.1244976019	109.206372871
PTDSS1	5190	4924	26263627	36.1240125563	109.204906551
XPO6	4599	4363	26263627	36.1216101885	109.197644059
HOXA9	2062	1956	26263627	36.1181491973	109.18718129
ZCRB1	1835	1736	26263627	36.0212641735	108.894292454
NUDT5	4556	4307	26263627	35.9945256394	108.813460373
TSR2	1539	1454	26263627	35.9725383982	108.746991716
AHCYL1	4731	4468	26263627	35.9588268525	108.705540947
TIMM17B	1108	1046	26263627	35.9448952462	108.663424924
YKT6	2784	2628	26263627	35.9419328199	108.654469344
NDUFB7	534	504	26263627	35.9364007385	108.637745553
MLEC	6631	6251	26263627	35.8934967262	108.508044329
DTYMK	1237	1166	26263627	35.890057072	108.497646062
MED4-AS1	545	512	26263627	35.7699849029	108.134661192
MCM10	4662	4378	26263627	35.7559882754	108.092348606
ARL2	984	924	26263627	35.7537970762	108.085724488
AC073610.5	409	384	26263627	35.7481206089	108.068564211
PPP4R2	5377	5047	26263627	35.7386848148	108.040039278
CPSF7	3872	3634	26263627	35.7350893634	108.029170028
RP11-87C12.2	580	544	26263627	35.7121670393	107.959874563
BAG6	3994	3746	26263627	35.7112465955	107.95709201
TMEM183A	3027	2839	26263627	35.710692305	107.955416358
NOC3L	3476	3260	26263627	35.7094474707	107.951653155
RDH11	2595	2433	26263627	35.6985063158	107.918577433
TMSB15A	688	645	26263627	35.6957551979	107.91026065
NDUFA7	605	567	26263627	35.6839549482	107.874587836
NDUFB11	1421	1331	26263627	35.6639363215	107.81407041
HOXD13	2242	2100	26263627	35.6639124189	107.813998151
CRKL	5328	4986	26263627	35.6314385218	107.715827748
RFC5	2473	2313	26263627	35.6120368881	107.657175526
CHUK	3646	3407	26263627	35.5795759251	107.559044223
ACBD6	1678	1568	26263627	35.5794639016	107.558705569
RP11-561B11.2	3872	3617	26263627	35.56791916	107.523805171
SYPL1	2362	2206	26263627	35.5607500837	107.502132653
RNPEP	2438	2276	26263627	35.5454367319	107.455839536
MRPL47	1377	1284	26263627	35.5039261576	107.330350752
NDUFS6	1324	1234	26263627	35.4872603538	107.279969097
IFRG15	397	370	26263627	35.4859564687	107.27602738
MIR3605	101	94	26263627	35.4365780974	107.126753807
NRAS	4456	4142	26263627	35.3924160454	106.993249458
NUP50	5546	5154	26263627	35.3842379689	106.968526676
AFG3L2	3264	3032	26263627	35.3691273725	106.9228465
RP3-461F17.3	1094	1016	26263627	35.360767611	106.897574474
CTD-2256P15.4	2551	2369	26263627	35.3589939898	106.892212718
H2AFV	4755	4414	26263627	35.3449283574	106.849691526
SDHD	2297	2132	26263627	35.3404034628	106.836012517
RAB1B	2013	1867	26263627	35.3139128753	106.755929993
PFDN1	1364	1265	26263627	35.3119298732	106.749935266
EBP	1780	1650	26263627	35.2946792968	106.697785811
RNF10	3857	3574	26263627	35.281757242	106.658721718
CHD1L	3037	2814	26263627	35.2796769186	106.652432784
SLC38A1	9347	8657	26263627	35.2647226844	106.607225299
BMS1	7776	7200	26263627	35.2550668621	106.57803521
CARM1	3346	3093	26263627	35.1964840253	106.400936024
METAP1	3308	3056	26263627	35.1749223328	106.335753824
TACC3	2854	2636	26263627	35.1671144879	106.312150272
GORASP2	3183	2939	26263627	35.1567115389	106.280701577
IQGAP1	7271	6711	26263627	35.1429643802	106.239143149
PPID	1833	1690	26263627	35.105045301	106.124511655
ALDH1B1	3068	2828	26263627	35.0969476574	106.100032027
VPS4A	4111	3788	26263627	35.083894122	106.060570461
HN1	2986	2751	26263627	35.0789095956	106.045501959
RP11-266K22.2	442	407	26263627	35.060446131	105.989685875
GFM1	4073	3745	26263627	35.0092421877	105.834893496
CMTM6	3867	3554	26263627	34.9935940621	105.787588339
CCDC12	1134	1042	26263627	34.9864568289	105.766012084
MFN2	4695	4314	26263627	34.9856415588	105.763547477
KCTD12	6226	5712	26263627	34.9320747301	105.601611964
RP11-613M10.9	2603	2385	26263627	34.8866696978	105.464350016
LAMC1	7917	7248	26263627	34.8580298833	105.377770258
USO1	4012	3670	26263627	34.8297564842	105.292298195
MAP2K2	1745	1596	26263627	34.8243287386	105.275889817
AURKAIP1	1413	1292	26263627	34.8149399127	105.247506872
UBE2K	5252	4802	26263627	34.8131031145	105.241954128
RP11-201K10.3	758	693	26263627	34.8104251217	105.233858407
CRK	3883	3550	26263627	34.8101793328	105.233115373
GTF3C1	7127	6510	26263627	34.7791951865	105.139448569
CECR5	1896	1731	26263627	34.7619421927	105.087291806
CDC7	3382	3087	26263627	34.7542822932	105.064135502
RP11-810M2.2	514	469	26263627	34.7420164727	105.027055242
RP11-20I23.1	1947	1776	26263627	34.7314014622	104.994965472
ID2	2147	1957	26263627	34.7059613959	104.918058732
GRPEL1	2779	2530	26263627	34.6638879791	104.790868444
MPHOSPH6	1346	1224	26263627	34.6243521444	104.671349409
ECT2	4581	4165	26263627	34.6178436496	104.651673866
PRPSAP2	2190	1991	26263627	34.6156461974	104.645030845
TNPO3	4700	4268	26263627	34.5757692334	104.524480557
SNORD5	76	69	26263627	34.5685208232	104.502568208
SMG5	4581	4156	26263627	34.5430391856	104.425535795
TUBG1	1622	1471	26263627	34.5308382383	104.38865165
EIF2D	2020	1831	26263627	34.5129651576	104.33462033
ELAVL1	6403	5800	26263627	34.4897296305	104.264378034
POLDIP3	3501	3170	26263627	34.4756489315	104.221811295
DGUOK	1151	1042	26263627	34.4697150686	104.203872896
FOXO4	3304	2991	26263627	34.4684435179	104.200028928
UBE2S	2552	2308	26263627	34.4350273758	104.099010065
CCDC43	2131	1926	26263627	34.4126510927	104.031365311
RPAIN	1984	1791	26263627	34.3715578276	103.907138077
RBM26	5261	4748	26263627	34.3627337119	103.880462283
SH3GL1	2526	2279	26263627	34.3523361714	103.849029937
IDH3B	1856	1674	26263627	34.3417782766	103.817112832
TIMM44	2088	1883	26263627	34.3372194317	103.803331189
PPP2CA	4656	4197	26263627	34.3218979531	103.757013504
MRPL21	1101	992	26263627	34.3059658795	103.708849957
CTD-2033A16.3	594	535	26263627	34.2935650386	103.671361522
SDCBP	3692	3323	26263627	34.2699875832	103.600085558
NCAPG2	5772	5195	26263627	34.2692443064	103.597838591
NSMCE4A	1757	1580	26263627	34.2397530412	103.50868485
SNHG3	2616	2352	26263627	34.2329933641	103.488249969
RP11-101E13.5	692	622	26263627	34.223907103	103.460781694
SLC25A39	1656	1488	26263627	34.2127431462	103.427032429
NDUFA6	1419	1275	26263627	34.211576511	103.423505626
NCAPH	3031	2722	26263627	34.1938090922	103.369793727
ARL2BP	2136	1918	26263627	34.1894923693	103.356744033
TMEM141	773	694	26263627	34.1841885051	103.340710156
OCIAD1	2375	2130	26263627	34.1476866567	103.23036303
SH3BGRL	1927	1728	26263627	34.1434436848	103.217536289
HK1	4316	3868	26263627	34.1232452531	103.156475303
CIAO1	1540	1380	26263627	34.1195789943	103.145391998
NOL10	3519	3153	26263627	34.1153634218	103.132648087
NDUFB6	1370	1227	26263627	34.1011710971	103.089743897
DONSON	2882	2580	26263627	34.0856066289	103.042691641
HOXA10-AS	1164	1041	26263627	34.0520331372	102.941197101
CH17-270A2.2	196	175	26263627	33.9959573313	102.771676809
EMC7	1160	1035	26263627	33.9725118435	102.700799791
PPP2R2A	4044	3607	26263627	33.9609862179	102.665957181
RP11-732A19.2	432	385	26263627	33.9330018548	102.581358889
GINS1	3256	2901	26263627	33.9241231217	102.554517984
FUBP3	3143	2800	26263627	33.9202425043	102.54278666
COX16	1721	1533	26263627	33.9161527598	102.530423134
NUP155	8299	7391	26263627	33.9096053876	102.510630063
COPRS	1290	1148	26263627	33.8842186808	102.433884631
CSK	3150	2802	26263627	33.8690390906	102.387995882
RP11-110I1.6	669	595	26263627	33.863835524	102.37226521
RRP7A	3808	3385	26263627	33.8459751666	102.318272353
PARP2	2052	1822	26263627	33.8077535909	102.202726396
HSPA14	3286	2917	26263627	33.7998029336	102.178691115
CMPK1	3515	3120	26263627	33.7967207108	102.169373383
ATP5G3	5677	5038	26263627	33.7897179847	102.148203751
HNRNPUL2-BSCL2	4025	3571	26263627	33.7807481405	102.121087412
DNAJB1	2453	2175	26263627	33.7603555072	102.059439343
YDJC	1356	1202	26263627	33.751266665	102.031963265
RP11-49K24.6	567	502	26263627	33.710559171	101.908902238
DIAPH1	5844	5173	26263627	33.7036991355	101.888163968
RP1-178F15.4	836	740	26263627	33.703169182	101.886561889
C9orf78	1810	1602	26263627	33.6999483327	101.876825082
DNAJC9	3037	2687	26263627	33.6874526938	101.839050068
PET100	907	802	26263627	33.6676171039	101.779085973
PRPF6	3065	2710	26263627	33.6654256744	101.772461159
FBXO5	2389	2112	26263627	33.6606937253	101.758156212
UFD1L	1826	1614	26263627	33.6548806948	101.740583097
RP11-73M18.2	2523	2229	26263627	33.6386157584	101.691413286
MDK	1716	1516	26263627	33.6377714872	101.688861007
MELK	2504	2209	26263627	33.5897436558	101.543670192
RP4-622L5.2	669	590	26263627	33.5792654776	101.511994074
SCFD1	2447	2157	26263627	33.5630541721	101.462986393
AAGAB	3056	2693	26263627	33.5527639609	101.431878509
WRB	1783	1571	26263627	33.548270804	101.418295446
SNX22	3621	3188	26263627	33.5223986216	101.340082394
SRPR	3106	2733	26263627	33.5029831142	101.281388231
MRPL36	723	636	26263627	33.4937763848	101.253555774
OS9	2877	2530	26263627	33.4831229385	101.221349811
FAM207A	933	820	26263627	33.4639734331	101.163459787
DFFA	6628	5824	26263627	33.4567818584	101.141719255
CASC3	4130	3620	26263627	33.3736584513	100.890432556
HSDL2	3361	2945	26263627	33.3627687181	100.857512284
SNORA18	129	113	26263627	33.3529330221	100.827778426
MSMO1	2540	2223	26263627	33.3235333564	100.738901595
FAF2	4526	3960	26263627	33.3139350322	100.709885326
CCNC	4249	3717	26263627	33.3081972719	100.692539756
FOXM1	3659	3196	26263627	33.2575045604	100.539292859
FAM101B	3623	3163	26263627	33.2411588748	100.489878939
RP11-512M8.5	2764	2413	26263627	33.2402729542	100.487200752
NBN	4880	4255	26263627	33.1990029217	100.36243914
MRPS7	2906	2531	26263627	33.1620853979	100.250835404
MIR4657	54	47	26263627	33.1397628504	100.183353097
PPIG	6708	5838	26263627	33.1372401264	100.175726762
BUB3	7836	6817	26263627	33.1241059294	100.136021351
ERAL1	1935	1682	26263627	33.097128816	100.054468031
C1orf35	1435	1247	26263627	33.08718735	100.024414424
CDKN2A	3165	2750	26263627	33.0829537379	100.011615979
UCHL5	5913	5137	26263627	33.078589675	99.9984231729
RP11-360L9.8	731	635	26263627	33.0751365992	99.987984332
AC002985.3	692	601	26263627	33.0684375706	99.9677327945
TWF1	3132	2718	26263627	33.0425074935	99.889344724
MIR4442	68	59	26263627	33.0360714772	99.8698882875
SFT2D1	1087	943	26263627	33.031435414	99.8558732096
RP11-435D7.3	541	469	26263627	33.0081265563	99.7854092317
PRPF31	2282	1978	26263627	33.0031919516	99.770491646
SNORA63	82	71	26263627	32.9677869144	99.6634602423
SLC18B1	2382	2061	26263627	32.9443947217	99.5927443376
TMEM147	1058	915	26263627	32.9291654755	99.5467054765
KIAA0100	7481	6469	26263627	32.9247733904	99.5334279578
HOXA5	1659	1434	26263627	32.9115293253	99.4933904097
ARG2	2053	1774	26263627	32.9010656125	99.4617580218
MIR1236	103	89	26263627	32.9001653086	99.4590363528
ZNF768	2398	2072	26263627	32.8992403759	99.4562402296
PICALM	3847	3324	26263627	32.8991082999	99.4558409565
RP11-638I2.8	387	334	26263627	32.8610018566	99.3406430511
ACTN4	4984	4301	26263627	32.8576657263	99.330557743
NELFCD	2320	2002	26263627	32.8565066235	99.3270537107
AURKA	2743	2367	26263627	32.8562313976	99.3262216873
TRIM27	2975	2566	26263627	32.8408946869	99.2798579548
SEPT7	4424	3815	26263627	32.834070182	99.2592270955
HELLS	3362	2898	26263627	32.8205587352	99.2183812374
SCAMP3	1626	1401	26263627	32.8067260564	99.1765642773
PITPNB	3054	2631	26263627	32.8017574942	99.1615440364
SMC2	6301	5427	26263627	32.7940942215	99.1383775351
PHF23	2188	1884	26263627	32.7852786315	99.1117275144
SUPT5H	4093	3523	26263627	32.7729999022	99.0746082303
OLA1	5120	4404	26263627	32.750855394	99.0076641461
NELFE	1815	1561	26263627	32.7470039237	98.9960209361
snoU2-30	71	61	26263627	32.7127296461	98.8924078818
NCAPG	4682	4020	26263627	32.6918834448	98.8293886514
LSM1	1151	988	26263627	32.6833766677	98.8036721894
TERF2IP	2121	1818	26263627	32.636119038	98.6608097369
TOPBP1	5406	4633	26263627	32.6310881898	98.6456012016
RP11-574F21.3	2653	2272	26263627	32.6074153274	98.5740368171
WARS	4259	3645	26263627	32.5863104506	98.5102355966
SS18L2	1054	902	26263627	32.5845122717	98.5047996013
CHAF1A	3354	2870	26263627	32.5809795008	98.4941198377
NCAPD3	6028	5156	26263627	32.5675405972	98.453493282
AP1S1	1311	1121	26263627	32.5572878326	98.4224986022
PCGF6	2240	1915	26263627	32.5511291447	98.4038805448
GSR	3132	2677	26263627	32.5440737896	98.3825518124
GLYR1	3788	3230	26263627	32.4666777301	98.1485792041
IDI2-AS1	1281	1092	26263627	32.4577795898	98.121679629
CWC15	1582	1348	26263627	32.4435755629	98.0787400629
RPUSD3	1399	1192	26263627	32.4417175665	98.0731232362
SEC31A	6037	5143	26263627	32.436997446	98.0588540483
TSEN15	1965	1672	26263627	32.398060833	97.9411464936
HADH	2297	1954	26263627	32.3898444495	97.9163079075
MIR3614	87	74	26263627	32.3860338347	97.9047882063
PRPF3	2449	2083	26263627	32.3851403085	97.9020870269
UBE3C	5601	4762	26263627	32.3719690536	97.8622695878
TOMM34	2069	1759	26263627	32.3705923728	97.8581078049
IFI30	1141	970	26263627	32.3691569191	97.8537683484
CHD3	7707	6545	26263627	32.3347561465	97.7497728925
LAMP1	2708	2299	26263627	32.3247823535	97.7196215593
METTL3	2026	1720	26263627	32.324685194	97.7193278407
CUTA	1333	1131	26263627	32.305595702	97.6616192406
COPG1	3102	2631	26263627	32.2941867786	97.6271294285
DLST	2853	2415	26263627	32.2300264247	97.4331690969
PITPNA	3933	3329	26263627	32.228132975	97.4274450927
NPEPPS	4484	3795	26263627	32.2248922928	97.4176483296
RACGAP1	3588	3036	26263627	32.2177072555	97.3959275607
ABCB10	3870	3274	26263627	32.2116527181	97.3776243561
CGGBP1	6114	5169	26263627	32.1904016779	97.3133812754
TRIP13	2685	2269	26263627	32.1762556599	97.2706170733
KIF20A	3220	2721	26263627	32.1749564864	97.2666895993
VAMP7	2654	2241	26263627	32.1503893086	97.1924216492
RPL28	6551	5531	26263627	32.1470671347	97.1823785321
TXN2	1939	1637	26263627	32.1452026867	97.1767422017
APIP	1373	1159	26263627	32.1409120849	97.1637714731
RBM22	2353	1986	26263627	32.1367988998	97.1513370847
SUMF2	2402	2026	26263627	32.1152817234	97.0862894593
TAF9B	2720	2294	26263627	32.1121813427	97.0769168354
PPP3R1	3371	2843	26263627	32.111707949	97.0754857398
PDF	1160	977	26263627	32.0687382329	96.9455858894
CHPT1	2229	1877	26263627	32.0626565007	96.9272004735
TMEM165	1934	1628	26263627	32.0511213855	96.8923291762
MFSD11	4704	3958	26263627	32.037142647	96.8500706693
FAM216A	1589	1337	26263627	32.0370713318	96.8498550794
GNB2	2084	1752	26263627	32.0097060047	96.767128168
CDK2AP1	3092	2597	26263627	31.9799486844	96.6771701275
ARRB2	2421	2033	26263627	31.9733312702	96.657165315
GLRX3	4083	3428	26263627	31.9673570266	96.6391048431
BPNT1	2837	2381	26263627	31.9554809075	96.6032026721
SEPT11	7656	6425	26263627	31.9533580141	96.5967850469
MAD2L1	5473	4593	26263627	31.9533425663	96.5967383473
DPCD	938	787	26263627	31.9460518445	96.5746980882
RNF5	1174	985	26263627	31.9457752367	96.5738618875
NUP160	6153	5162	26263627	31.9430501468	96.5656237887
RP11-234B24.6	776	651	26263627	31.9421809399	96.5629961278
PRMT5-AS1	3128	2624	26263627	31.9405495786	96.5580644313
CPSF6	6738	5652	26263627	31.9386418725	96.5522973293
CDC27	5838	4895	26263627	31.925220362	96.5117233537
BUB1B	3790	3177	26263627	31.9170910856	96.4871480975
CSNK1A1	7407	6202	26263627	31.8812040844	96.3786596894
HLA-B	1555	1302	26263627	31.8805561536	96.3767009584
SNORA40	129	108	26263627	31.8771395255	96.3663723011
OVCA2	1124	941	26263627	31.8763517354	96.3639907676
RHOQ	2980	2494	26263627	31.8658482196	96.3322380529
MED4	2056	1718	26263627	31.8159831024	96.1814930201
RP11-216N14.8	237	198	26263627	31.8098881763	96.1630677182
UBQLN4	3587	2995	26263627	31.7914801428	96.1074192051
RFC4	1609	1343	26263627	31.7808323054	96.0752301985
ANAPC7	3645	3042	26263627	31.7765669317	96.0623357356
RP4-536B24.2	524	437	26263627	31.7537812142	95.9934532395
INTS8	4660	3886	26263627	31.7513487151	95.9860996589
HNRNPUL2	5120	4266	26263627	31.7246024321	95.9052441524
TIMMDC1	2401	2000	26263627	31.7163450321	95.8802815713
RP11-1017G21.4	1245	1037	26263627	31.7142688216	95.8740050709
AC006486.9	639	532	26263627	31.6997671616	95.8301657434
TMED5	6372	5305	26263627	31.6996830006	95.8299113198
SNAI2	2286	1903	26263627	31.6962483017	95.8195280333
TDG	3336	2775	26263627	31.6724926216	95.7477132863
RNU6-395P	107	89	26263627	31.6702525868	95.7409415359
RP11-193F5.1	202	168	26263627	31.6667293636	95.7302906358
MRPS6	993	825	26263627	31.6337004775	95.630442469
EXOSC7	1063	883	26263627	31.6280733418	95.6134313238
SUZ12	4507	3742	26263627	31.6126951439	95.5669421732
ITPA	1193	990	26263627	31.5965779455	95.5182189825
PSMA5	4546	3771	26263627	31.5843831298	95.4813533738
WLS	3139	2603	26263627	31.5738942865	95.4496450151
PSPC1	2518	2088	26263627	31.5733065833	95.4478683554
ABHD10	2648	2194	26263627	31.5474267489	95.3696321714
LIN28B	5509	4564	26263627	31.5441015014	95.3595797626
RP11-256L6.2	658	545	26263627	31.5366753116	95.3371299762
PAFAH1B2	6313	5228	26263627	31.531533141	95.3215849076
RAB14	4153	3439	26263627	31.5293881372	95.3151004413
MRPS28	1127	932	26263627	31.4874357593	95.1882760608
NAMPT	4680	3870	26263627	31.4854866361	95.1823837525
METTL9	3261	2696	26263627	31.4785259371	95.1613411711
FIP1L1	2282	1886	26263627	31.4681597678	95.1300036624
HNRNPA0	8727	7207	26263627	31.4437868941	95.0563231048
YY1	6702	5533	26263627	31.4341372342	95.0271516442
ARL6IP4	1876	1548	26263627	31.4183534023	94.9794362392
RP1-317E23.7	223	184	26263627	31.4165331248	94.9739334388
