Gene	Length	Counts	TotalReads	RPKM(30841902 pairs)	TPM(9.86 norm. reads)
TET3	11489	2050	30841902	5.78536120163	18.1000915845
SNAPC4	5033	898	30841902	5.78506513899	18.0991653223
GPC4	4969	886	30841902	5.78127425679	18.0873051614
CCDC90B	4807	857	30841902	5.78050188217	18.0848887088
FEM1C	5819	1037	30841902	5.77815578025	18.07754869
ERBB2	5695	1014	30841902	5.77302015489	18.0614813632
ARHGAP44	4449	792	30841902	5.7719375423	18.0580942994
MKKS	6960	1239	30841902	5.77192811842	18.0580648159
RNASEH2B	5455	971	30841902	5.77142853189	18.0565018086
SLC25A33	3861	687	30841902	5.76920249384	18.0495374219
TIMP2	4081	726	30841902	5.76804809651	18.0459257723
AGAP6	3171	564	30841902	5.76689055124	18.042304274
ALS2	8102	1441	30841902	5.7667428935	18.0418423117
WDFY3-AS1	495	88	30841902	5.76416388904	18.0337736337
SNORA52	135	24	30841902	5.76416388904	18.0337736337
CSPG5	4371	777	30841902	5.76366936572	18.0322264671
CTD-2540B15.13	512	91	30841902	5.76275662247	18.029370857
KIF1B	16464	2925	30841902	5.76035647394	18.0218617479
RP11-579D7.2	715	127	30841902	5.75912528424	18.0180098456
IPPK	4414	784	30841902	5.75894036037	18.0174312924
SESN2	3463	615	30841902	5.75813007613	18.0148962357
PPP1R37	3176	564	30841902	5.75781169332	18.0139001426
FAM104B	2382	423	30841902	5.75781169332	18.0139001426
FANCC	5824	1034	30841902	5.75649351299	18.0097760812
AC004076.7	524	93	30841902	5.75453861537	18.003659985
GPR137	2744	487	30841902	5.75444841601	18.0033777871
RP11-180C16.1	3732	662	30841902	5.75142156533	17.9939079766
TDRD3	3191	566	30841902	5.75106762198	17.9928006288
SNORA81	378	67	30841902	5.74700863937	17.9801016884
AC092117.2	79	14	30841902	5.74592286408	17.9767047298
CTC-428H11.2	926	164	30841902	5.74237709249	17.9656114224
SPRYD3	3055	541	30841902	5.74175817834	17.9636750864
ZNF48	3643	645	30841902	5.74062780948	17.9601386124
CDK17	4558	807	30841902	5.74061023559	17.9600836307
RGMB	4903	868	30841902	5.74006326499	17.9583723774
KIAA0586	8774	1553	30841902	5.73895306282	17.9548989969
RP11-644F5.10	3515	622	30841902	5.7375159052	17.950402703
ENOX2	4295	760	30841902	5.73732261366	17.9497979707
TMEM246	5376	950	30841902	5.72958533893	17.9255911189
RP11-498B4.5	781	138	30841902	5.72910655425	17.9240931923
SEC24D	4183	739	30841902	5.72816370219	17.9211433836
NSUN3	3295	582	30841902	5.72698984272	17.9174708447
TSSC1	3012	532	30841902	5.72684609494	17.9170211152
SNRK-AS1	753	133	30841902	5.72684609494	17.9170211152
LINC00342	2622	463	30841902	5.72541736404	17.9125511851
AP000648.5	4508	796	30841902	5.72516499849	17.9117616338
CMTM8	1178	208	30841902	5.72501846365	17.9113031846
NFIB	10019	1768	30841902	5.72158996672	17.9005767828
BHLHB9	5498	970	30841902	5.72039272819	17.8968311002
CEP164	5663	999	30841902	5.7197595716	17.8948502054
TMEM45A	1962	346	30841902	5.71789193122	17.8890071023
XXYLT1	3557	627	30841902	5.71534594213	17.8810417162
TMEM192	10218	1801	30841902	5.71487402607	17.8795652787
DGKD	6430	1133	30841902	5.7131783803	17.8742602783
BMP7	4225	744	30841902	5.70959192323	17.8630396822
UBE3D	1965	346	30841902	5.70916232522	17.861695641
ZNF275	7665	1349	30841902	5.70635304769	17.8529065302
PDE9A	2160	380	30841902	5.7041205152	17.845921825
EZH1	4663	820	30841902	5.70173835261	17.8384689868
HIF1A-AS1	654	115	30841902	5.70136623199	17.8373047696
GALK1	2019	355	30841902	5.70099790289	17.8361524145
BICC1	5824	1024	30841902	5.70082142872	17.8356002971
MIR3176	91	16	30841902	5.70082142872	17.8356002971
R3HDM2	4846	852	30841902	5.70052732939	17.8346801774
MBD6	4295	755	30841902	5.69957707015	17.8317071946
MYBL1	5253	923	30841902	5.69709087977	17.8239288948
KLHL5	4766	837	30841902	5.69416787874	17.8147839885
SECISBP2L	7194	1263	30841902	5.69235221424	17.8091034972
VAV2	5161	906	30841902	5.6918465839	17.8075215812
UHRF1BP1L	5493	964	30841902	5.69018363159	17.8023188656
KAT7	9973	1750	30841902	5.68946037128	17.8000560721
ZNF205	2337	410	30841902	5.68831962734	17.7964871385
PHYHD1	2150	377	30841902	5.68540932428	17.7873819591
MYO6	8728	1530	30841902	5.68375750115	17.7822140622
CTD-2007L18.5	890	156	30841902	5.68320653105	17.7804902962
AC000068.9	428	75	30841902	5.68167439413	17.7756968498
SH3PXD2B	7991	1400	30841902	5.68048937883	17.7719894088
CTD-2659N19.2	274	48	30841902	5.6800155111	17.7705068653
NAT14	2165	379	30841902	5.67597085032	17.7578527323
SH3GLB2	3022	529	30841902	5.67570819733	17.7570309956
RP5-1068B5.5	480	84	30841902	5.67409882828	17.7519959207
LRRC8A	4768	834	30841902	5.67137874255	17.7434858555
EPDR1	2870	502	30841902	5.67127448839	17.7431596858
AASDH	3951	691	30841902	5.67061111522	17.7410842553
XRCC4	1739	304	30841902	5.66803924684	17.7330379032
C6orf136	1985	347	30841902	5.66797349669	17.7328321971
IQCE	7449	1302	30841902	5.66724329204	17.7305476775
VPS50	5888	1029	30841902	5.66638945487	17.727876361
CCND3	3950	690	30841902	5.66383825173	17.7198946622
PSTK	1712	299	30841902	5.66273547949	17.716444527
SERHL2	1443	252	30841902	5.66230236502	17.7150894843
MEMO1	4896	855	30841902	5.66217845259	17.7147018116
ALG10	3202	559	30841902	5.66042874098	17.7092276607
AFF1	9744	1701	30841902	5.6601232154	17.7082717928
UBN2	14462	2524	30841902	5.65874130927	17.7039483588
FANCD2OS	1278	223	30841902	5.6576080425	17.7004028183
RP13-1032I1.7	1978	345	30841902	5.6552480016	17.6930191901
MAP3K11	4289	748	30841902	5.65463267968	17.6910940928
RHBDD1	5442	949	30841902	5.65413953697	17.6895512456
CTA-29F11.1	671	117	30841902	5.65356238372	17.6877455629
RP11-123K3.4	2122	370	30841902	5.65347129786	17.6874605915
SMAD9	5599	976	30841902	5.65194851774	17.6826964188
FUNDC2	6460	1126	30841902	5.65151285328	17.6813333982
RP11-73E17.2	2118	369	30841902	5.64883978857	17.6729704431
GAS5-AS1	695	121	30841902	5.64494107479	17.6607729201
CTD-2228K2.7	1873	326	30841902	5.64337188016	17.6558635349
ADAM10	13140	2287	30841902	5.64325462938	17.6554967039
XPNPEP3	8103	1410	30841902	5.64198751635	17.6515324118
MIF4GD	1736	302	30841902	5.64048007287	17.6468162214
GAS2L3	3093	538	30841902	5.63976752965	17.6445869573
ZNF791	6477	1126	30841902	5.63667948622	17.634925699
SGMS1	4067	707	30841902	5.63642962042	17.6341439684
ALDH6A1	5788	1006	30841902	5.63544616571	17.6310671302
KANK2	5553	965	30841902	5.63454026836	17.6282329381
UBE2W	8466	1471	30841902	5.63369402072	17.6255853662
PHF21A	3858	670	30841902	5.63081717388	17.616584858
FAM174A	1359	236	30841902	5.63055744128	17.6157722581
WDFY3	14315	2483	30841902	5.62398578538	17.5952121635
SGSM2	4895	849	30841902	5.62359247653	17.5939816567
TAPBP	4204	729	30841902	5.62242496373	17.590328974
CTB-13L3.1	375	65	30841902	5.62005979182	17.5829292929
CEP120	5136	890	30841902	5.61854467864	17.578189107
ZNF234	4606	798	30841902	5.61743175357	17.5747072076
RP11-42O4.2	566	98	30841902	5.61394937073	17.5638122184
ICK	6274	1086	30841902	5.61234239037	17.5587846167
AC010646.3	520	90	30841902	5.6117460939	17.5569190424
AC092171.4	3253	563	30841902	5.61155441627	17.5563193594
RP11-1007O24.3	2717	470	30841902	5.60876270948	17.5475852205
RAB11FIP1	8760	1515	30841902	5.60747535867	17.5435576124
GRAMD4	4557	788	30841902	5.60668344046	17.5410800157
ZSCAN12	5500	951	30841902	5.60630440072	17.5398941512
EFNB2	4466	772	30841902	5.60476526829	17.5350788187
EML1	5681	982	30841902	5.60461191376	17.5345990335
FAM222B	4712	814	30841902	5.60115989112	17.5237990292
UBXN7-AS1	388	67	30841902	5.59888986001	17.5166970057
RP11-384M20.1	701	121	30841902	5.5966248887	17.5096108123
C1orf122	2233	385	30841902	5.59024515101	17.4896511534
FAM69A	3098	534	30841902	5.58880157576	17.4851347812
MAP3K12	4601	793	30841902	5.58830114053	17.4835691186
B4GALT7	1753	302	30841902	5.58578060839	17.4756833772
MAP2K5	2949	508	30841902	5.58531648455	17.4742313185
RP11-20B24.4	1266	218	30841902	5.58318007025	17.4675473289
CLOCK	11361	1956	30841902	5.58227384818	17.4647121208
SEMA3F-AS1	2759	475	30841902	5.58214040994	17.4642946457
HAGH	3154	543	30841902	5.58209197165	17.4641431016
CYTH1	3968	683	30841902	5.58094686018	17.4605605038
ZNF593	1958	337	30841902	5.5805378816	17.4592809726
TWIST1	1668	287	30841902	5.57885016689	17.4540007853
CTA-14H9.5	343	59	30841902	5.57720667836	17.4488589641
URM1	4413	759	30841902	5.57656406159	17.4468484721
RNMT	6454	1110	30841902	5.57638647075	17.4462928611
RP11-265N6.2	564	97	30841902	5.57636865596	17.4462371257
MCM9	6167	1060	30841902	5.57302208341	17.4357670328
PGS1	2211	380	30841902	5.5725465006	17.4342791235
DDB2	1880	323	30841902	5.57061982229	17.4282513142
ZHX2	4628	795	30841902	5.56971054263	17.4254065402
VCPIP1	9945	1708	30841902	5.56854746747	17.4217677412
RP11-732A19.9	466	80	30841902	5.56625268255	17.4145882729
TRMT61A	3233	555	30841902	5.56603747018	17.4139149591
CDK18	3251	558	30841902	5.56513977445	17.4111064266
FOXG1	4891	839	30841902	5.5618996021	17.4009692175
HEATR5A	7911	1357	30841902	5.56169681273	17.4003347703
RIMS4	5212	894	30841902	5.56150022199	17.3997197161
HPS1	4170	715	30841902	5.55941166457	17.3931854516
TANC1	7534	1291	30841902	5.55596464584	17.3824011025
AFMID	2183	374	30841902	5.55490599247	17.3790889977
CTD-2207O23.3	4986	854	30841902	5.55347017288	17.3745968899
GUSBP11	3821	654	30841902	5.54957286229	17.3624037569
TPRG1L	2419	414	30841902	5.54910982084	17.3609550845
TMEM5-AS1	567	97	30841902	5.54686405989	17.3539289928
RP11-106M3.2	4390	751	30841902	5.54669472182	17.3533992014
MIR2110	76	13	30841902	5.54611163666	17.3515749601
CCDC181	2637	451	30841902	5.54530271749	17.3490441741
TUFT1	3124	534	30841902	5.54228786226	17.3396118925
WBP4	2633	450	30841902	5.54141277787	17.3368741019
PDLIM5	9275	1585	30841902	5.54082195938	17.3350256661
PECR	1861	318	30841902	5.54038052473	17.3336445929
ZGRF1	6777	1158	30841902	5.54025712443	17.3332585224
ITPRIPL1	4636	792	30841902	5.53911780105	17.3296940333
CCDC144NL-AS1	8049	1375	30841902	5.53885017758	17.328856746
TMED7-TICAM2	3613	617	30841902	5.5370194568	17.3231291496
BMP2K	4943	844	30841902	5.53618613458	17.3205220162
LRP3	3814	651	30841902	5.53425475647	17.3144795031
PLEKHO1	2661	454	30841902	5.53184274019	17.3069332646
ASB14	3212	548	30841902	5.53176687048	17.3066958985
RP11-787I22.3	645	110	30841902	5.52957582379	17.2998409858
PPP2R3B	2164	369	30841902	5.52876278752	17.2972973191
USP15	16585	2828	30841902	5.5286968384	17.2970909906
TJAP1	5702	972	30841902	5.52710734187	17.2921180888
CSRNP2	4476	763	30841902	5.52704890333	17.2919352579
LRCH3	7539	1285	30841902	5.52647527663	17.2901406083
RP11-74C13.4	446	76	30841902	5.52506740486	17.2857359381
RP5-981O7.2	675	115	30841902	5.52399039367	17.282366399
RP11-119F7.5	2296	391	30841902	5.5215844745	17.2748392359
UNC119	4792	816	30841902	5.52118369172	17.2735853462
ASS1	2085	355	30841902	5.52053465992	17.2715547841
ATRN	8783	1494	30841902	5.51526725294	17.255075165
TMTC4	3712	631	30841902	5.51163232857	17.243702934
CCDC3	3691	627	30841902	5.50785302524	17.2318789988
ARHGAP10	3322	564	30841902	5.50475916255	17.2221995343
C16orf87	7076	1201	30841902	5.50318395604	17.2172713403
DYNC2LI1	3736	634	30841902	5.50226163525	17.2143857659
AP4B1-AS1	1739	295	30841902	5.50023545335	17.2080466495
EPS8	4718	800	30841902	5.49782481999	17.2005047375
DCAF10	8210	1392	30841902	5.49736945812	17.1990800916
CEP170B	6867	1164	30841902	5.49597539879	17.194718635
CEP83	5318	901	30841902	5.49332514294	17.1864270397
RAP1B	14343	2429	30841902	5.49093576912	17.1789516405
ZNF300	4417	748	30841902	5.49076739034	17.1784248503
SYNRG	8321	1409	30841902	5.49027778189	17.1768930604
C11orf49	2239	379	30841902	5.48837735192	17.1709473718
SNX10	3072	520	30841902	5.48833964045	17.1708293876
KB-1608C10.2	1093	185	30841902	5.48795338247	17.1696209402
FNBP1	5468	925	30841902	5.48494243511	17.1602008848
THADA	11356	1921	30841902	5.48480040714	17.1597565358
LPCAT2	6190	1047	30841902	5.48422014605	17.1579411299
ZNF473	5147	870	30841902	5.48054731533	17.146450305
TRAK1	10792	1824	30841902	5.48001496493	17.1447847926
CXorf38	6048	1021	30841902	5.47359684776	17.1247050595
SYNJ1	7253	1224	30841902	5.47170389853	17.1187827751
ITGA8	6785	1145	30841902	5.47160177566	17.1184632733
GAPDHS	1500	253	30841902	5.46875048973	17.109542735
POLK	5995	1011	30841902	5.46790317206	17.1068918154
MFSD10	2390	403	30841902	5.46721297739	17.1047324711
TSSK3	1370	231	30841902	5.46701492943	17.1041128579
FAM210A	4377	738	30841902	5.46686893863	17.1036561108
IGSF3	7338	1237	30841902	5.46576354053	17.1001977603
GNAI3	27183	4580	30841902	5.46294640737	17.0913840723
CTD-2154B17.4	380	64	30841902	5.46078684225	17.084627653
MIR3916	95	16	30841902	5.46078684225	17.084627653
PLA2G15	2773	467	30841902	5.46041760405	17.0834724537
CCM2	2679	451	30841902	5.45836628071	17.0770546797
TBC1D22B	3475	585	30841902	5.45833145248	17.0769457161
MCEE	838	141	30841902	5.45549222494	17.0680629036
WDR53	1718	289	30841902	5.45423103732	17.0641171498
ERCC6	8115	1365	30841902	5.45384730259	17.0629165966
RBCK1	3140	528	30841902	5.4520913218	17.0574228319
HOXA-AS2	4652	782	30841902	5.4503688536	17.0520339147
ERO1B	4583	770	30841902	5.44753105922	17.0431555861
CTNS	3232	543	30841902	5.44737564313	17.042669351
MXRA7	9264	1556	30841902	5.44590289711	17.0380617151
SLC23A2	7074	1188	30841902	5.44515481885	17.0357212761
PAXIP1-AS2	2918	490	30841902	5.44464589416	17.0341290534
SNORA58	137	23	30841902	5.44334819814	17.0300690793
ASXL2	12956	2174	30841902	5.44060814743	17.0214965517
AMER1	8445	1417	30841902	5.44037759599	17.020775248
BCL6B	3564	598	30841902	5.44029356952	17.0205123626
RP11-254F7.3	447	75	30841902	5.44017145568	17.0201303171
C2orf68	4292	720	30841902	5.43915744423	17.016957879
MED22	7076	1187	30841902	5.43903360184	17.0165704255
TRAM2	6919	1160	30841902	5.43592562162	17.0068467929
SARM1	10301	1727	30841902	5.43590424033	17.0067798993
RP5-967N21.11	525	88	30841902	5.43478309538	17.0032722832
ZNF839	3508	588	30841902	5.43471267475	17.0030519651
SLC18A2	3868	648	30841902	5.4318452367	16.9940808932
PEX14	1994	334	30841902	5.43100446667	16.9914504585
ZNF616	4534	759	30841902	5.42774089188	16.9812400325
C7orf43	2749	460	30841902	5.42552712364	16.9743140332
MON1B	6097	1020	30841902	5.42428904599	16.9704405812
SLC3A1	6552	1096	30841902	5.42369816483	16.9685919493
SS18L1	4522	756	30841902	5.42063399782	16.9590053908
RNF19A	4822	806	30841902	5.41959312151	16.9557489033
ZNF75A	3472	580	30841902	5.41635503687	16.9456182258
MKL2	10283	1717	30841902	5.41388849177	16.9379013883
RNF44	4166	695	30841902	5.40909222365	16.9228957752
PABPC4L	4946	825	30841902	5.40827396838	16.9203357802
DCUN1D1	8095	1350	30841902	5.40724144934	16.9171054393
PAN2	5595	933	30841902	5.40680118144	16.9157280163
TP53I3	2039	340	30841902	5.40655391751	16.9149544259
WDR92	3252	542	30841902	5.40390364598	16.9066627816
RP11-21B23.1	480	80	30841902	5.40390364598	16.9066627816
PEX26	18701	3116	30841902	5.40245882922	16.9021425253
RP11-96L14.7	1471	245	30841902	5.40023002011	16.895169469
ERCC6-PGBD3	3525	587	30841902	5.39930457904	16.8922741324
ZNF652	6203	1032	30841902	5.3943207119	16.8766815966
KIAA1671	11318	1882	30841902	5.39148965987	16.8678243621
MFHAS1	6417	1067	30841902	5.39127180015	16.8671427658
FBXW7	6153	1023	30841902	5.39072981944	16.8654471239
SLC25A22	3309	550	30841902	5.38920581194	16.8606791113
NAA60	3562	592	30841902	5.38873266438	16.859198821
RAB22A	8677	1442	30841902	5.38833402616	16.8579516407
ITGB5	4387	729	30841902	5.38789025473	16.8565632566
ARAP1	7077	1176	30841902	5.38786832359	16.8564946428
DNAJB4	2991	497	30841902	5.38764315356	16.8557901754
ZNF692	2306	383	30841902	5.38515636533	16.8480100053
RP11-727A23.5	1632	271	30841902	5.38403635316	16.8445059331
TMEM170B	8365	1389	30841902	5.38387722481	16.8440080839
SLC36A1	6441	1069	30841902	5.38125104569	16.8357918151
MFSD9	4055	673	30841902	5.38124856287	16.8357840474
B3GALT6	2778	461	30841902	5.38056064967	16.8336318409
CAMTA2	4948	821	30841902	5.37987658854	16.831491686
STXBP2	3213	533	30841902	5.37867533764	16.8277334502
URB1-AS1	832	138	30841902	5.37792333999	16.825380749
WNK2	7375	1223	30841902	5.37679253616	16.8218429141
SLF1	5926	982	30841902	5.37289913636	16.8096620164
AC079305.10	501	83	30841902	5.37154494151	16.8054252799
PCSK7	4666	773	30841902	5.37147559152	16.8052083114
ITPRIPL2	7248	1200	30841902	5.36811620461	16.7946981274
GABPB1	5074	840	30841902	5.36769301847	16.7933741465
WFS1	3649	604	30841902	5.36688046397	16.790831987
SMYD3	2314	383	30841902	5.36653871152	16.7897627797
BBS9	4363	722	30841902	5.36550781443	16.7865375132
CYTH3	4521	748	30841902	5.36445909382	16.7832564839
IFFO1	3965	656	30841902	5.36437950834	16.7830074927
ALG11	4510	746	30841902	5.36316468279	16.7792067872
RP11-196G11.3	2219	367	30841902	5.36250375324	16.7771390018
MAPK8IP2	3392	561	30841902	5.36248221473	16.7770716164
TMEM234	1415	234	30841902	5.36189450103	16.7752328943
HOXA7	2020	334	30841902	5.36110044878	16.772748621
DHRS7B	2885	477	30841902	5.36082226509	16.771878295
EIF3C	3575	591	30841902	5.36006778423	16.7695178248
AC015849.19	490	81	30841902	5.35979014683	16.7686492079
ENPP1	7467	1234	30841902	5.35831024438	16.7640191824
E2F2	5198	859	30841902	5.358160714	16.7635513614
DHRS11	1605	265	30841902	5.35339987358	16.7486565874
LARP1B	7888	1302	30841902	5.35183763722	16.7437689718
ATF7	7362	1215	30841902	5.35105373257	16.7413164463
PPIP5K2	15607	2573	30841902	5.34538761367	16.7235894164
OARD1	3961	653	30841902	5.34523970839	16.7231266797
ANO5	6673	1100	30841902	5.34478706181	16.7217105288
RNVU1-20	164	27	30841902	5.338002382	16.7004839672
SDC4	2618	431	30841902	5.33785134778	16.7000114413
SORBS3	3628	596	30841902	5.32644967972	16.6643401618
SMN2	1729	284	30841902	5.32576738736	16.6622055407
IKBKB	4682	769	30841902	5.32541892835	16.6611153512
ZSCAN32	4019	660	30841902	5.3245728883	16.6584684288
GDF11	8660	1422	30841902	5.32403070525	16.6567721539
ZNF212	2815	462	30841902	5.32135733806	16.6484082524
GOLGA8A	4827	792	30841902	5.31993994731	16.6439738012
AVEN	1611	264	30841902	5.31333542845	16.6233108914
PLTP	2558	419	30841902	5.31095143315	16.6158523194
DENND4A	8729	1429	30841902	5.30794705701	16.6064528227
PPARGC1B	12336	2019	30841902	5.30665440721	16.6024086362
C11orf30	7652	1252	30841902	5.30503452543	16.5973406711
ZNF395	5208	852	30841902	5.30429251886	16.595019228
L2HGDH	6749	1104	30841902	5.30381652852	16.5935300438
RREB1	8964	1466	30841902	5.302625666	16.5898043091
HOMEZ	5180	847	30841902	5.30166763105	16.5868069993
MDFIC	5598	915	30841902	5.29964827017	16.5804892231
GADD45A	1500	245	30841902	5.29582557306	16.568529526
RP11-166N17.1	698	114	30841902	5.29551589377	16.5675606628
PHOSPHO2	1378	225	30841902	5.29410008858	16.5631311721
AL049840.1	1544	252	30841902	5.29190564295	16.5562656255
AF127577.10	564	92	30841902	5.28892697266	16.5469465522
FAM204A	13898	2267	30841902	5.28881115215	16.546584196
ALDH16A1	3170	517	30841902	5.28798394632	16.5439961983
C7orf60	3986	650	30841902	5.28731164559	16.541892837
ITPR3	9929	1619	30841902	5.28688891298	16.540570275
ZMIZ1	7887	1286	30841902	5.2867402729	16.5401052394
RP11-96D1.8	2705	441	30841902	5.28603661636	16.5379037782
AC104113.3	411	67	30841902	5.2855699895	16.5364438886
TSPAN33	1871	305	30841902	5.28548566122	16.536180059
DECR1	1859	303	30841902	5.28472126325	16.5337885621
FANCB	3025	493	30841902	5.28421387927	16.5322011597
SNORD118	135	22	30841902	5.28381689829	16.5309591642
CGN	5112	833	30841902	5.28339405763	16.5296362642
RBM7	7555	1231	30841902	5.28302214814	16.5284727075
RP11-530C5.1	356	58	30841902	5.28246760899	16.5267377753
ZFP1	3579	583	30841902	5.28160238995	16.5240308494
MACF1	34103	5554	30841902	5.28046462477	16.5204712352
CTA-984G1.5	387	63	30841902	5.27823146816	16.5134845774
YIPF1	1862	303	30841902	5.27620667475	16.507149805
ERMP1	5391	877	30841902	5.2745948776	16.5021071335
C17orf96	3720	605	30841902	5.27316404164	16.4976306175
ORAOV1	3782	615	30841902	5.27244961757	16.4953954691
RP11-66N24.3	3247	528	30841902	5.27242585478	16.4953211248
ABCC4	6299	1024	30841902	5.27092935401	16.4906391697
F2RL1	2916	474	30841902	5.27047392632	16.4892143179
PAK4	6497	1055	30841902	5.26500078175	16.4720910278
CARD8	6197	1006	30841902	5.26350853754	16.4674223898
CPS1	6228	1011	30841902	5.26333967831	16.4668940965
