Gene	Length	Counts	TotalReads	RPKM(27735584 pairs)	TPM(8.82 norm. reads)
C21orf58	4705	465	27735584	3.56332972179	11.2052224181
POU3F2	4900	484	27735584	3.56132793901	11.1989276256
WDR24	3504	346	27735584	3.56020238252	11.1953882083
ZNF510	5622	555	27735584	3.55930190506	11.192556573
LTB4R2	3100	306	27735584	3.55895435334	11.1914636642
ZNF101	4784	472	27735584	3.55724283137	11.1860816239
SMCO4	1196	118	27735584	3.55724283137	11.1860816239
NUDT19	2970	293	27735584	3.55691802463	11.1850602388
WHAMM	5111	504	27735584	3.55539077043	11.1802576456
DET1	2343	231	27735584	3.55469527145	11.1780705843
RPL39L	1065	105	27735584	3.55469527145	11.1780705843
MIR761	71	7	27735584	3.55469527145	11.1780705843
ALKBH7	1461	144	27735584	3.55365253303	11.1747915961
ZCCHC2	6140	605	27735584	3.55262762646	11.1715686819
ZNF646	8507	838	27735584	3.55165089692	11.1684972648
GPALPP1	8712	858	27735584	3.55084819865	11.1659731053
C11orf71	782	77	27735584	3.55014962533	11.1637763764
DCAF4	4235	417	27735584	3.55013873847	11.1637421416
AC000123.4	518	51	27735584	3.54979359568	11.162656808
DHX35	3383	333	27735584	3.54899118715	11.1601335596
HES6	1768	174	27735584	3.54837632381	11.1582000645
CTD-2154I11.2	813	80	27735584	3.5478244846	11.1564647547
PER2	6408	630	27735584	3.54471017238	11.1466715096
ZBTB25	12237	1203	27735584	3.5444867115	11.1459688161
C19orf25	4294	422	27735584	3.54334219586	11.14236978
TRPS1	10237	1006	27735584	3.543137142	11.141724969
MDM1	5017	493	27735584	3.5429539163	11.1411487987
ZNF780A	7714	758	27735584	3.54284584835	11.1408089689
CTD-2196E14.3	631	62	27735584	3.54262363254	11.1401101906
ZNF654	4968	488	27735584	3.54161150694	11.1369274673
PPP3CC	2576	253	27735584	3.54109312118	11.135297355
SPIN4-AS1	428	42	27735584	3.53808454589	11.1258366096
BTD	2721	267	27735584	3.53789879041	11.1252524842
AC092835.2	1855	182	27735584	3.53744877148	11.1238373577
NREP	4934	484	27735584	3.53678696821	11.1217562557
FAH	4395	431	27735584	3.53574614015	11.1184832748
TMED3	19267	1889	27735584	3.5349277826	11.1159098732
RP11-485O10.2	408	40	27735584	3.53478101223	11.1154483401
RP11-303E16.3	1408	138	27735584	3.53377681308	11.1122905423
BEND7	2684	263	27735584	3.53293723674	11.1096504162
PRKCH	3695	362	27735584	3.53229375089	11.107626915
ST7L	4829	473	27735584	3.53156025504	11.105320369
RP11-793H13.11	776	76	27735584	3.53113690809	11.103989115
TOM1	2512	246	27735584	3.5308409697	11.1030585092
ZSCAN16-AS1	2166	212	27735584	3.52890602994	11.0969739107
SNORD12B	92	9	27735584	3.52709670568	11.091284322
CLTCL1	5705	558	27735584	3.52647845911	11.089340188
CCM2	2679	262	27735584	3.52607270514	11.0880642569
SEC31B	4638	453	27735584	3.52151986742	11.0737474343
MPP2	5675	554	27735584	3.51970758483	11.0680485428
C7orf60	3986	389	27735584	3.51864126952	11.0646954149
AL590764.1	123	12	27735584	3.51753817802	11.0612266409
SNORD121B	82	8	27735584	3.51753817802	11.0612266409
AC009041.2	41	4	27735584	3.51753817802	11.0612266409
SLC38A7	5188	506	27735584	3.51652115658	11.0580285222
GNG4	5407	527	27735584	3.51412277661	11.0504865928
IL18BP	4156	405	27735584	3.51351789257	11.0485844786
VPS53	13652	1330	27735584	3.51251385965	11.0454272035
FHL2	6159	600	27735584	3.51239808327	11.0450631339
IL10RB-AS1	2230	217	27735584	3.50846829259	11.0327055408
PRDM6	9275	902	27735584	3.50635032074	11.026045381
UEVLD	4680	455	27735584	3.50532450379	11.0228196039
RP13-20L14.6	360	35	27735584	3.50532450379	11.0228196039
MIR4746	72	7	27735584	3.50532450379	11.0228196039
FRYL	12284	1194	27735584	3.50450919828	11.0202557998
RP11-536K7.3	3488	339	27735584	3.50417597021	11.019207933
AC005606.1	1287	125	27735584	3.50182268111	11.0118077961
RP1-191J18.66	2575	250	27735584	3.50046274997	11.0075313659
RP1-122O8.7	474	46	27735584	3.49898576147	11.0028868379
TRIM2	7976	774	27735584	3.498795027	11.0022870556
ZNF174	2879	279	27735584	3.49401868864	10.9872674145
RP11-159F24.3	485	47	27735584	3.4939670459	10.9871050191
MYEF2	11870	1150	27735584	3.4930902505	10.9843478542
ERCC6	8115	786	27735584	3.49218069393	10.9814876688
ARFRP1	3255	315	27735584	3.48917093465	10.9720232002
ORAI1	2265	219	27735584	3.48608998901	10.9623348795
SH3RF3	5813	562	27735584	3.48576959823	10.9613273808
ALDOC	2048	198	27735584	3.48576354116	10.9613083338
C9orf91	4587	443	27735584	3.48207139347	10.9496980313
NFYC-AS1	1688	163	27735584	3.48159177188	10.9481898165
RELT	3749	362	27735584	3.48141515326	10.9476344228
AC092066.1	2030	196	27735584	3.48114985204	10.9468001584
MPPE1	4247	410	27735584	3.48068146766	10.94532728
CTAGE5	6951	671	27735584	3.48047017751	10.9446628585
ALG10	3202	309	27735584	3.47936377088	10.9411836597
MAP2K6	3140	303	27735584	3.47917012624	10.9405747261
FLNB-AS1	3711	358	27735584	3.47820165569	10.9375292802
ZNF783	4458	430	27735584	3.47769168229	10.9359256213
LAMTOR5-AS1	5371	518	27735584	3.47726102331	10.934571374
MAP1S	3702	357	27735584	3.47691830846	10.9334936752
PACRGL	2686	259	27735584	3.47661372975	10.9325358991
PEX12	2686	259	27735584	3.47661372975	10.9325358991
ARSB	6130	591	27735584	3.4760794287	10.9308557396
EXT1	8281	798	27735584	3.47442380475	10.9256494758
RP11-338K17.10	550	53	27735584	3.47436839129	10.925475223
LNP1	2253	217	27735584	3.47265170549	10.9200769445
FAM210A	4377	421	27735584	3.46791332481	10.9051766649
KLHL7	6550	630	27735584	3.46786302055	10.9050184784
ZNF274	3006	289	27735584	3.46634313634	10.9002390609
LINC00839	2258	217	27735584	3.46496204272	10.8958960833
RP11-78I14.1	479	46	27735584	3.46246190175	10.888034157
CTB-13L3.1	375	36	27735584	3.46125756717	10.8842470146
MARK4	5261	505	27735584	3.46087378711	10.8830401825
CGRRF1	2063	198	27735584	3.4604186778	10.8816090488
SGCE	2304	221	27735584	3.45837819347	10.8751925557
MATK	2565	246	27735584	3.45788402179	10.8736385867
RTKN2	9562	917	27735584	3.45766792719	10.8729590571
CCDC22	2336	224	27735584	3.45730635991	10.8718220751
NAPA-AS1	1898	182	27735584	3.45730635991	10.8718220751
SETD9	1826	175	27735584	3.45541298293	10.8658681748
PCYT2	5865	562	27735584	3.45486422413	10.8641425516
LIMK2	4927	472	27735584	3.45399831648	10.8614196242
NPL	3185	305	27735584	3.45265423204	10.8571930255
MOB3A	3436	329	27735584	3.45227535531	10.8560016123
PARVA	4471	428	27735584	3.45145157392	10.8534111549
CDX2	4056	388	27735584	3.44902596992	10.8457836171
CNNM1	5970	571	27735584	3.44845419957	10.8439856319
C19orf47	3754	359	27735584	3.44796513335	10.8424477176
RFFL	8263	790	27735584	3.44708524707	10.8396808332
VPS37A	5272	504	27735584	3.44681377611	10.8388271675
HIST1H2BJ	952	91	27735584	3.44641148692	10.8375621316
SAP30L	6230	595	27735584	3.44343273888	10.8281951808
IPP	3122	298	27735584	3.44148634362	10.8220745595
RP11-235E17.2	4767	455	27735584	3.4413506771	10.8216479435
RP3-477O4.14	723	69	27735584	3.440911309	10.8202663095
AC020922.1	891	85	27735584	3.43956805567	10.8160423242
TPRA1	2443	233	27735584	3.43870673502	10.8133338212
MED26	3177	303	27735584	3.43865099037	10.8131585269
TM2D1	4027	384	27735584	3.43805072478	10.8112709358
RARA	4174	398	27735584	3.43790057433	10.8107987737
C16orf95	1165	111	27735584	3.43526099746	10.8024983783
AC012146.7	861	82	27735584	3.43378726902	10.7978641018
RNU6-423P	105	10	27735584	3.43378726902	10.7978641018
SNORD46	105	10	27735584	3.43378726902	10.7978641018
RNU7-3P	63	6	27735584	3.43378726902	10.7978641018
WNK2	7375	702	27735584	3.43192487593	10.7920076332
PUS10	3384	322	27735584	3.43074313137	10.7882915273
ZNF704	14395	1369	27735584	3.42889719337	10.7824868032
STPG1	2913	277	27735584	3.42848275728	10.7811835703
ALKBH6	1641	156	27735584	3.42750977859	10.7781239481
STEAP3-AS1	3220	306	27735584	3.42632251409	10.7743904842
FIG4	3242	308	27735584	3.42531401234	10.7712191565
CTC-490E21.12	579	55	27735584	3.42489144708	10.7698903606
AP4M1	2317	220	27735584	3.42341328936	10.7652421559
PRDM10	6596	626	27735584	3.421813784	10.7602123622
RP4-583P15.15	3130	297	27735584	3.42117111771	10.7581914382
BRAF	2498	237	27735584	3.42072843033	10.7567993664
SUOX	3426	325	27735584	3.42025658364	10.7553156005
RP5-1065J22.8	2889	274	27735584	3.41952439355	10.7530131606
FNDC3B	8699	825	27735584	3.41937949395	10.7525575103
FITM2	4599	436	27735584	3.4181078751	10.7485587863
CDK14	5571	528	27735584	3.41714532749	10.7455319656
FBN1	15439	1463	27735584	3.41655049764	10.7436614677
ZDHHC12	1193	113	27735584	3.41507845322	10.7390324869
PHLDA3	2695	255	27735584	3.41148994909	10.7277481012
RP11-164P12.5	719	68	27735584	3.40990835895	10.7227746435
AC025165.8	2358	223	27735584	3.40975949551	10.7223065286
METTL21A	6729	636	27735584	3.40776213145	10.7160256311
ELL	4160	393	27735584	3.40613537635	10.7109101481
RP11-128A17.1	466	44	27735584	3.40431270019	10.7051785731
FP15737	2819	266	27735584	3.40211700687	10.6982740108
ADAT3	1622	153	27735584	3.40097364222	10.6946785941
ZNF23	4548	429	27735584	3.40094431691	10.6945863779
MFHAS1	6417	605	27735584	3.39927281073	10.6893301709
SLC22A5	3320	313	27735584	3.39913911435	10.6889097502
HAND1	1740	164	27735584	3.39826533176	10.6861620594
RP11-104N10.2	5422	511	27735584	3.39800545775	10.6853448614
HIST1H2BO	382	36	27735584	3.39783138139	10.684797462
SLC2A8	2186	206	27735584	3.3976586747	10.6842543697
DDX26B	3810	359	27735584	3.39728638073	10.6830836566
hsa-mir-5572	138	13	27735584	3.39646349436	10.6804960138
CTB-50L17.8	2028	191	27735584	3.39569051678	10.6780653137
RP11-384M20.1	701	66	27735584	3.39459996781	10.6746359808
CTD-2002J20.1	595	56	27735584	3.39338977174	10.6708304065
ANKRA2	2072	195	27735584	3.39318505469	10.6701866547
MEF2D	6202	583	27735584	3.38921779544	10.6577112382
U2AF1L4	915	86	27735584	3.38875399336	10.6562527693
CCNT2-AS1	681	64	27735584	3.38840682053	10.655161052
AC007283.5	447	42	27735584	3.38769616474	10.6529263286
NID2	5067	476	27735584	3.38702758448	10.6508239157
PTPN9	7826	735	27735584	3.3861810949	10.6481620503
PRR22	1395	131	27735584	3.38578809214	10.6469262165
ZNF680	4846	455	27735584	3.38524941761	10.6452323043
AC006942.4	522	49	27735584	3.38445124504	10.6427223762
RP11-144F15.1	895	84	27735584	3.38391102936	10.6410236177
AC092620.2	746	70	27735584	3.38315501707	10.6386462665
RP11-70L8.4	3018	283	27735584	3.38088100394	10.6314954203
KATNAL1	7650	717	27735584	3.37925064769	10.6263686131
DGKH	17672	1656	27735584	3.37860417801	10.624335729
EMILIN3	3800	356	27735584	3.37776231884	10.6216884244
TRAM2	6919	648	27735584	3.37671463773	10.6183938935
IMPA2	1666	156	27735584	3.37607655862	10.6163873942
SIPA1L1	8601	805	27735584	3.37450144069	10.6114342891
C8orf82	2714	254	27735584	3.3743222721	10.6108708768
MUM1L1	4349	407	27735584	3.37417564823	10.6104098044
TIFA	4253	398	27735584	3.37404114678	10.609986852
APBB3	2255	211	27735584	3.37363888892	10.6087219147
KLHL2	3559	333	27735584	3.3734861439	10.6082415937
RP11-354M20.3	898	84	27735584	3.3726062041	10.605474541
TPCN1	5498	514	27735584	3.37070751017	10.599503921
AC046143.3	974	91	27735584	3.3685664636	10.5927712005
BAHCC1	10650	995	27735584	3.36849694771	10.5925526013
BRF1	5920	553	27735584	3.36795367864	10.5908442411
KLHL22	2623	245	27735584	3.36767737307	10.5899753725
DHRS4	2313	216	27735584	3.36698206924	10.5877889247
TRIM13	7379	689	27735584	3.36654478896	10.5864138562
MEF2C	8301	775	27735584	3.36615394551	10.5851848125
SPATA2	4274	399	27735584	3.36589886841	10.5843826988
CTD-2545M3.6	1275	119	27735584	3.36511152364	10.5819068198
HOXB-AS4	568	53	27735584	3.36426516762	10.5792453744
USP44	4394	410	27735584	3.36423627518	10.5791545194
NIT2	7299	681	27735584	3.36392599906	10.5781788272
RP11-49I11.1	611	57	27735584	3.36353793864	10.5769585351
RSPH9	2637	246	27735584	3.36347080618	10.5767474308
RP11-513M16.8	547	51	27735584	3.361596129	10.5708523337
GPR137B	2049	191	27735584	3.36088841778	10.5686268698
C3orf33	1889	176	27735584	3.35925827059	10.56350072
ZBTB4	6131	571	27735584	3.35789782604	10.5592226753
ZNF395	5208	485	27735584	3.35763472878	10.5583953415
CADPS2	6133	571	27735584	3.35680279984	10.5557792634
RP11-546B15.1	828	77	27735584	3.35291909059	10.5435665777
PLPP5	2852	265	27735584	3.35010977421	10.5347324205
RASA2	5651	524	27735584	3.34324854967	10.5131566605
FAM81A	3474	322	27735584	3.34186377564	10.5088021095
NAGPA	2212	205	27735584	3.34142273805	10.5074152257
TANGO2	2741	254	27735584	3.34108378201	10.5063493468
CHST15	6563	608	27735584	3.34013376892	10.5033619421
MKL1	6218	576	27735584	3.33990759136	10.5026507057
RP11-461A8.4	1069	99	27735584	3.33902887385	10.4998874966
MID1IP1-AS1	378	35	27735584	3.33840428933	10.4979234323
RNU6-1048P	108	10	27735584	3.33840428933	10.4979234323
ASL	2333	216	27735584	3.3381180995	10.4970234818
RP11-566E18.1	2117	196	27735584	3.33808889922	10.4969316587
ZKSCAN2	7530	697	27735584	3.33734025609	10.4945774806
CAP2	3329	308	27735584	3.33579694443	10.4897243933
RP11-649A18.3	2162	200	27735584	3.33531603374	10.4882121248
WT1	3417	316	27735584	3.33430089512	10.4850199268
POFUT2	5104	472	27735584	3.33421820244	10.484759892
CDON	9527	881	27735584	3.33412922558	10.4844800959
FBF1	5289	489	27735584	3.33348094778	10.482441526
PTOV1-AS1	4208	389	27735584	3.33300952954	10.4809591074
ABALON	1904	176	27735584	3.33279352582	10.4802798635
NPAS1	2283	211	27735584	3.33226267828	10.478610564
TADA2A	4655	430	27735584	3.33051547146	10.4731163093
CTC-429P9.1	455	42	27735584	3.32813227613	10.4656221295
FARP1-AS1	325	30	27735584	3.32813227613	10.4656221295
SNORA68	130	12	27735584	3.32813227613	10.4656221295
TAPBP	4204	388	27735584	3.32760450381	10.4639625002
COMMD5	1940	179	27735584	3.32670266604	10.4611265873
P4HA2	3730	344	27735584	3.32515807392	10.4562694734
SNHG11	1497	138	27735584	3.32368587362	10.4516400024
PRR4	998	92	27735584	3.32368587362	10.4516400024
RP4-548D19.3	575	53	27735584	3.32330889602	10.4504545612
MAPK8IP3	5696	525	27735584	3.3231657866	10.4500045403
CNEP1R1	3103	286	27735584	3.32312702832	10.4498826612
C19orf12	4774	440	27735584	3.32301993776	10.449545905
SNORD59A	76	7	27735584	3.32083374044	10.4426712037
PPP3CB-AS1	4649	428	27735584	3.31930307313	10.4378578777
C9orf72	4455	410	27735584	3.31817153606	10.434299654
U3	424	39	27735584	3.31635822327	10.4285975229
RN7SKP70	272	25	27735584	3.31385719896	10.4207328189
ZMYM6NB	925	85	27735584	3.3131406893	10.4184796874
THAP6	6117	562	27735584	3.31253533995	10.41657611
GTF2IRD1	6435	591	27735584	3.31132352726	10.412765452
AGPAT4	8330	765	27735584	3.31115200941	10.4122260982
SNORD7	98	9	27735584	3.31115200941	10.4122260982
RNU6-415P	98	9	27735584	3.31115200941	10.4122260982
TNRC6C	9932	912	27735584	3.31070749981	10.4108282963
ARHGAP18	4477	411	27735584	3.30991935659	10.4083499065
FAM200B	4379	402	27735584	3.30989177039	10.4082631591
GRTP1	2256	207	27735584	3.30821659097	10.4029954013
ZNF669	1984	182	27735584	3.30744328181	10.4005636586
SYS1	5466	501	27735584	3.30469043701	10.3919070815
KANK1	6635	608	27735584	3.30388815756	10.389384239
RP11-1376P16.2	557	51	27735584	3.3012443134	10.3810704246
KCNJ8	2392	219	27735584	3.30100076301	10.3803045578
HOXA4	1749	160	27735584	3.29832053285	10.3718763242
FAM98C	1279	117	27735584	3.29820770914	10.3715215396
RNVU1-20	164	15	27735584	3.2976920419	10.3698999758
TCTEX1D2	678	62	27735584	3.29704352822	10.3678606641
SPATA24	711	65	27735584	3.29614600718	10.3650383256
CTD-2270L9.4	733	67	27735584	3.29559255629	10.3632979477
SLC25A27	2998	274	27735584	3.29519879019	10.3620597135
DNAL4	1741	159	27735584	3.29276728641	10.3544136232
SLC9A1	4962	453	27735584	3.29157782046	10.3506732367
RP11-73M7.9	482	44	27735584	3.29130646948	10.3498199482
BBS9	4363	398	27735584	3.28897478736	10.3424877565
RP11-104H15.9	329	30	27735584	3.28766866183	10.338380523
NUDT6	1426	130	27735584	3.28690015583	10.3359638843
AC104699.1	417	38	27735584	3.28556623583	10.3317692485
IQCK	3545	323	27735584	3.28510282733	10.3303120173
TPRN	2722	248	27735584	3.28493095097	10.3297715361
DNAJB2	3185	290	27735584	3.28285156489	10.3232327127
PIF1	2724	248	27735584	3.28251910739	10.3221872691
PER1	5481	499	27735584	3.28249012882	10.3220961433
PPP2R5B	2759	251	27735584	3.28008203969	10.3145236826
ZNF227	3123	284	27735584	3.27875556715	10.3103524661
SNORD10	143	13	27735584	3.27770602952	10.3070520972
AC110084.1	66	6	27735584	3.27770602952	10.3070520972
LONRF3	3895	354	27735584	3.27686451321	10.3044058707
PHKG1	2246	204	27735584	3.27478732424	10.2978739564
NDUFAF5	5560	505	27735584	3.27475845216	10.2977831655
BMP6	2787	253	27735584	3.27300175104	10.2922590551
SMUG1	4079	370	27735584	3.27047402308	10.2843103789
NFIX	6130	556	27735584	3.27022024087	10.2835123371
PCNXL4	21365	1937	27735584	3.2688079743	10.2790713333
STARD10	2151	195	27735584	3.26856319541	10.2783016032
ZNRF2	3465	314	27735584	3.26730061355	10.2743312969
SEMA6A	9239	837	27735584	3.26635343801	10.2713528151
RP11-247A12.1	243	22	27735584	3.26421752734	10.2646362449
ENOX1	3038	275	27735584	3.26368029602	10.262946871
COX19	3669	332	27735584	3.26251905691	10.2592952464
OARD1	3961	358	27735584	3.25867365419	10.2472030191
RNU1-39P	166	15	27735584	3.25796081248	10.2449614219
MTM1	3608	326	27735584	3.25772001715	10.2442042186
RP4-635E18.8	653	59	27735584	3.25762819779	10.243915484
CTDP1	5968	539	27735584	3.25628670393	10.2396970315
MSH5-SAPCD1	4020	363	27735584	3.25569158604	10.2378256279
RP11-876N24.4	2149	194	27735584	3.25482767194	10.2351089695
ZNF30	2737	247	27735584	3.25375494418	10.231735677
CXCR4	2017	182	27735584	3.25333042692	10.230400743
RP11-855A2.2	2140	193	27735584	3.25166817788	10.225173646
RASAL2	15281	1378	27735584	3.25132308065	10.2240884556
SPATA5	8153	735	27735584	3.25036836118	10.2210862512
ATAT1	3453	311	27735584	3.247330532	10.2115335142
LYSMD4	5097	459	27735584	3.24683887445	10.2099874512
ZFP69	2877	259	27735584	3.24580621415	10.2067401546
ASPSCR1	2489	224	27735584	3.24478411279	10.2035260617
RNF213	23424	2107	27735584	3.24314347021	10.1983669082
FGFR4	3213	289	27735584	3.24302130963	10.1979827628
WDR91	4671	420	27735584	3.24191861623	10.1945152406
ST3GAL4	2950	265	27735584	3.23881799188	10.1847650384
VAMP2	3273	294	27735584	3.23864995401	10.1842366277
CALCOCO1	6861	616	27735584	3.23709897333	10.1793594244
BAIAP2	4446	399	27735584	3.23568415735	10.1749104036
RNY5P8	78	7	27735584	3.23568415735	10.1749104036
GS1-259H13.13	836	75	27735584	3.23457831861	10.1714329907
KLC4	3244	291	27735584	3.234259248	10.1704296434
MCOLN1	2096	188	27735584	3.23391988027	10.1693624699
RHOT1	4705	422	27735584	3.23381751095	10.1690405601
ZNF440	4193	376	27735584	3.2331486139	10.166937151
MYO10	13159	1180	27735584	3.23311986193	10.1668467377
ALDH6A1	5788	519	27735584	3.23296885324	10.1663718768
PTPN3	9387	841	27735584	3.23021822511	10.1577222703
ZNF708	4645	416	27735584	3.22901674727	10.1539441113
FER	12354	1106	27735584	3.22782674074	10.1502020248
ATXN1	10645	953	27735584	3.22782454744	10.1501951277
GPR155	7624	682	27735584	3.22525585434	10.1421176329
RP11-468E2.5	749	67	27735584	3.2251927153	10.1419190863
LRRC8B	7605	680	27735584	3.22383183443	10.1376396696
TNFRSF12A	1398	125	27735584	3.22378096609	10.1374797093
AFAP1	8020	717	27735584	3.22335005671	10.1361246746
NRP1	10839	969	27735584	3.22327415524	10.1358859954
FAM63A	3535	316	27735584	3.22300032776	10.1350249193
EYA1	4522	404	27735584	3.22116886227	10.1292657054
NDNF	2889	258	27735584	3.219844137	10.1250999833
GORAB	3138	280	27735584	3.21712382757	10.1165457168
SEMA4F	6120	546	27735584	3.21665072113	10.1150579895
RP11-499P20.2	1581	141	27735584	3.21551046919	10.111472361
MUTYH	2422	216	27735584	3.21545397446	10.1112947081
RNF157	5461	487	27735584	3.21528496615	10.1107632457
MVK	2827	252	27735584	3.21393742973	10.1065257918
AC005229.1	101	9	27735584	3.21280095963	10.1029520557
DBNDD1	3266	291	27735584	3.21247305588	10.1019209318
MYADM	3469	309	27735584	3.21156609811	10.0990689185
TLDC2	2560	228	27735584	3.2111276258	10.0976901015
PCMTD1	5495	489	27735584	3.20851332717	10.0894691958
GAB1	8079	718	27735584	3.20427308097	10.0761353464
RP11-1136G11.8	484	43	27735584	3.20321271067	10.0728009132
STX3	6329	562	27735584	3.20157665895	10.0676561961
ZDHHC8	5057	449	27735584	3.20122406166	10.066547421
KDM7A	9292	825	27735584	3.20116037644	10.0663471569
SOS1-IT1	541	48	27735584	3.19894414711	10.0593780172
